x,y,theta,v,omega
3.10989,0.69726,-2.691669,0.5,-0.070283
3.06479,0.675673,-2.698697,0.466098,-0.079501
3.022598,0.655866,-2.706647,0.5,-0.102832
2.977146,0.635031,-2.71693,0.5,0.011562
2.754699,0.527916,-2.698739,0.498225,0.169379
2.709866,0.506186,-2.681801,0.5,-0.261223
2.664774,0.484586,-2.707923,0.490599,-0.474992
2.619783,0.465035,-2.755422,0.4976,-0.583662
2.573167,0.447649,-2.813789,0.472792,-0.303951
2.528181,0.433109,-2.844184,0.490627,-0.510382
2.480925,0.419935,-2.895222,0.489258,-0.19081
2.433366,0.408456,-2.914303,0.5,-0.597576
2.384344,0.398651,-2.974061,0.5,-0.470832
2.334866,0.391477,-3.021144,0.5,-0.506726
5.787701,4.999574,2.945426,0.431042,-1.262586
5.746065,5.010618,2.819167,0.452154,-1.016187
5.703981,5.027098,2.717549,0.478668,-0.901898
5.6613,5.048732,2.627359,0.467383,-0.925681
5.621728,5.073571,2.534791,0.5,-0.633347
5.581584,5.103364,2.471456,0.5,-0.547392
5.543267,5.135476,2.416717,0.5,-0.224029
5.506212,5.169044,2.394314,0.4805,-0.173039
5.47125,5.202004,2.37701,0.5,-0.141849
5.435413,5.236871,2.362825,0.465905,0.004118
5.402244,5.269589,2.363237,0.5,-0.15128
5.366907,5.304963,2.348109,0.5,0.077665
5.331701,5.340466,2.355876,0.497408,0.157833
5.296264,5.375371,2.371659,0.499334,0.237328
5.260005,5.4097,2.395392,0.475985,0.125926
5.224852,5.441792,2.407984,0.480549,0.084909
5.189022,5.473815,2.416475,0.5,0.05822
5.151505,5.506867,2.422297,0.5,0.184703
5.113589,5.539461,2.440767,0.46082,0.025
5.078331,5.569132,2.443267,0.462481,0.157584
5.809447,5.007255,-1.654438,0.45404,0.695001
5.807229,4.961914,-1.584938,0.481299,0.484465
5.807714,4.913792,-1.536492,0.474158,0.280081
5.813219,4.819172,-1.497256,0.5,0.218015
5.852674,4.130236,-1.588402,0.489569,0.135638
3.973038,3.817213,2.132885,0.334852,2.0
3.952486,3.843579,2.332885,0.353922,2.0
3.925661,3.866576,2.532885,0.398463,1.703504
3.891194,3.886473,2.703235,0.423044,1.448446
3.851725,3.901597,2.84808,0.433224,1.085555
3.809657,3.911858,2.956635,0.442057,0.760856
3.765938,3.918328,3.032721,0.468112,0.849522
3.719244,3.921432,3.117673,0.471846,0.612045
3.672068,3.921117,3.178877,0.5,0.257276
3.622132,3.918611,3.204605,0.485183,0.157828
3.573736,3.915174,3.220388,0.5,0.054662
3.523902,3.911102,3.225854,0.5,-0.134665
3.474053,3.907229,3.212388,0.5,-0.177041
3.424149,3.904134,3.194683,0.493801,-0.13967
3.374822,3.901858,3.180717,0.490616,-0.173829
3.325784,3.900365,3.163334,0.5,-0.186707
3.275788,3.899745,3.144663,0.486929,-0.31145
3.227101,3.900354,3.113518,0.5,-0.341808
3.177155,3.902611,3.079337,0.5,-0.225057
3.127291,3.906283,3.056831,0.5,-0.126306
3.077498,3.910831,3.044201,0.5,-0.157236
3.027776,3.916084,3.028477,0.488029,-0.154889
2.979329,3.921968,3.012988,0.5,0.095804
2.929712,3.928142,3.022569,0.479295,-0.130161
2.88216,3.934143,3.009553,0.495479,-0.096769
2.833076,3.940904,2.999876,0.5,0.06333
2.783555,3.94781,3.006209,0.5,-0.079595
2.73404,3.954755,2.998249,0.478064,-0.006975
2.686726,3.961601,2.997552,0.485049,0.021182
2.638716,3.968513,2.99967,0.5,-0.225056
4.234484,1.598524,1.650943,0.494025,-0.050816
4.230654,1.647778,1.645862,0.488203,-0.074735
4.227175,1.696474,1.638388,0.5,0.15228
4.223418,1.746332,1.653616,0.5,-0.138465
4.219627,1.796187,1.63977,0.498672,0.232806
4.215611,1.845892,1.66305,0.5,-0.070291
4.21118,1.895695,1.656021,0.483552,0.012594
4.207034,1.943872,1.657281,0.495118,0.079282
4.202562,1.993181,1.665209,0.5,-0.025493
4.197912,2.042964,1.66266,0.5,-0.026056
4.19339,2.092759,1.660054,0.5,-0.104921
4.189194,2.142583,1.649562,0.5,-0.069491
4.185433,2.192441,1.642613,0.489229,-0.21123
4.182438,2.241271,1.62149,0.495693,-0.137688
4.180267,2.290793,1.607721,0.5,-0.015765
4.178461,2.34076,1.606144,0.48139,-0.139108
4.177094,2.388879,1.592234,0.5,0.113227
4.17574,2.438861,1.603556,0.5,0.045198
4.173989,2.48883,1.608076,0.5,0.219492
4.171577,2.538771,1.630025,0.5,0.057785
4.168473,2.588674,1.635804,0.5,0.013019
4.165193,2.638567,1.637106,0.5,0.071846
4.161701,2.688444,1.64429,0.5,0.123161
4.157722,2.738286,1.656606,0.5,0.085989
4.153223,2.788083,1.665205,0.5,0.010174
4.148484,2.837857,1.666223,0.5,-0.067577
4.143888,2.887646,1.659465,0.478693,-0.040856
4.139747,2.935335,1.655379,0.492829,-0.034744
4.135669,2.984449,1.651905,0.5,0.00313
4.13161,3.034284,1.652218,0.494189,0.142735
4.127239,3.083509,1.666491,0.5,-0.098535
4.122707,3.133303,1.656638,0.5,0.092362
4.11819,3.183099,1.665874,0.483437,-0.053733
4.11373,3.231236,1.660501,0.5,0.055524
4.109112,3.281022,1.666053,0.485143,0.062132
4.104348,3.329302,1.672267,0.5,-0.17578
4.099721,3.379087,1.654688,0.495212,0.134247
4.09524,3.428404,1.668113,0.5,-0.279758
4.091079,3.478229,1.640137,0.475243,0.12598
4.087487,3.525617,1.652735,0.498887,-0.040159
4.083504,3.575347,1.64872,0.476645,0.104164
4.079546,3.622846,1.659136,0.497453,-0.150012
4.075529,3.672429,1.644135,0.497384,0.227979
1.401179,5.326751,-1.446133,0.496607,-0.494605
1.406133,5.277343,-1.495594,0.476673,-0.394031
1.408777,5.229753,-1.534997,0.494035,-0.407587
1.409538,5.180358,-1.575756,0.478339,-0.177364
1.408877,5.13253,-1.593492,0.5,-0.161216
1.407339,5.082554,-1.609614,0.5,-0.033243
1.405316,5.032595,-1.612938,0.474879,-0.181134
1.402886,4.98517,-1.631051,0.491507,-0.169503
1.39951,4.936136,-1.648002,0.480636,0.034323
1.395886,4.888209,-1.644569,0.5,-0.08531
1.391988,4.838361,-1.6531,0.5,-0.17729
1.387436,4.78857,-1.670829,0.496202,-0.058503
1.382336,4.739212,-1.676679,0.5,0.055738
1.37719,4.689478,-1.671106,0.5,0.04869
1.372304,4.639717,-1.666237,0.5,0.148897
1.36791,4.589911,-1.651347,0.5,0.090673
1.364113,4.540056,-1.64228,0.5,0.116589
1.360833,4.490164,-1.630621,0.5,-0.098197
1.357598,4.440269,-1.64044,0.5,0.186389
1.354584,4.39036,-1.621801,0.5,0.00884
1.352057,4.340424,-1.620917,0.5,-0.070267
1.349376,4.290496,-1.627944,0.490316,0.257901
1.347207,4.241514,-1.602154,0.49774,-0.062726
1.345491,4.19177,-1.608427,0.5,-0.009263
1.343587,4.141806,-1.609353,0.478864,0.050657
1.341862,4.093951,-1.604287,0.491497,-0.010056
1.340191,4.044829,-1.605293,0.5,0.00795
1.338487,3.994859,-1.604498,0.5,0.027434
1.336871,3.944885,-1.601755,0.486785,-0.116122
1.335081,3.896239,-1.613367,0.5,-0.118596
1.332657,3.846298,-1.625226,0.5,0.164988
1.330349,3.796352,-1.608728,0.495781,-0.039579
1.328371,3.746814,-1.612685,0.5,0.063815
0.160988,2.982446,-1.421855,0.478796,0.833084
0.198487,2.841547,-1.21276,0.5,0.277648
0.216657,2.794967,-1.184996,0.5,0.212804
0.235963,2.748846,-1.163715,0.5,0.339276
0.256535,2.703277,-1.129788,0.489193,0.627267
0.27879,2.659722,-1.067061,0.5,0.491891
0.303992,2.616543,-1.017872,0.477107,0.556542
0.359702,2.538184,-0.869951,0.454996,0.853743
0.458292,2.44943,-0.576701,0.419634,1.047885
0.580367,2.39285,-0.299279,0.465763,0.793432
0.62537,2.380897,-0.219936,0.486105,0.53537
0.673071,2.371566,-0.166399,0.5,0.341921
0.722512,2.364129,-0.132207,0.5,0.243778
0.772152,2.358143,-0.107829,0.474404,0.369393
0.8194,2.353909,-0.07089,0.478899,0.17166
0.867196,2.350927,-0.053724,0.488846,0.108341
0.916024,2.348567,-0.04289,0.485491,0.057792
0.964534,2.346625,-0.03711,0.481329,-0.061796
1.012628,2.344691,-0.04329,0.4925,-0.209232
1.061806,2.342045,-0.064213,0.472218,-0.152935
1.108905,2.338655,-0.079507,0.452145,0.141467
1.154001,2.335383,-0.06536,0.5,-0.11759
1.203874,2.331824,-0.077119,0.5,-0.39053
1.253637,2.326999,-0.116172,0.5,-0.255229
1.303221,2.32057,-0.141695,0.5,-0.051188
1.352701,2.313383,-0.146814,0.467381,0.030247
1.398947,2.306616,-0.143789,0.5,-0.019526
1.448424,2.299402,-0.145742,0.5,-0.029143
1.497883,2.292069,-0.148656,0.473222,-0.046489
1.544667,2.284951,-0.153305,0.5,0.000393
1.594081,2.277317,-0.153266,0.5,-0.010249
1.643491,2.269659,-0.15429,0.481857,0.014589
1.691109,2.262288,-0.152832,0.5,-0.07668
1.740497,2.254487,-0.1605,0.5,0.073076
1.789883,2.246677,-0.153192,0.488265,0.055467
1.838158,2.23936,-0.147645,0.5,-0.158691
1.887554,2.231612,-0.163514,0.499442,0.072433
1.936861,2.223661,-0.156271,0.5,0.051222
5.77742,0.168955,2.389316,0.401216,1.757056
5.708078,0.214632,2.705115,0.448013,1.322389
5.666345,0.230836,2.837354,0.496462,0.908236
5.618369,0.243538,2.928177,0.493985,0.792451
5.569727,0.252078,3.007422,0.482615,0.641994
5.521725,0.256995,3.071622,0.498178,0.384872
5.471974,0.259521,3.110109,0.493686,0.20208
5.422618,0.260576,3.130317,0.472963,-0.065024
5.375327,0.261263,3.123815,0.498349,0.107196
5.325496,0.261882,3.134534,0.5,-0.109829
5.2755,0.262509,3.123551,0.474868,-0.2607
5.228038,0.263985,3.097481,0.5,-0.201327
5.178112,0.266692,3.077349,0.476636,-0.215219
5.130583,0.270264,3.055827,0.498677,-0.11949
5.080925,0.274832,3.043878,0.480283,-0.18841
5.033173,0.279968,3.025037,0.5,-0.092908
4.98354,0.286013,3.015746,0.5,-0.115176
4.933973,0.292575,3.004228,0.5,0.051022
4.884426,0.299295,3.009331,0.489959,-0.312609
4.835967,0.306514,2.97807,0.472084,-0.547684
4.580961,0.404376,2.556981,0.5,-0.432355
4.539874,0.432862,2.513745,0.485551,-0.594875
4.50145,0.462535,2.454258,0.466184,-0.442264
4.466082,0.492901,2.410031,0.473404,-0.209336
4.431189,0.524892,2.389098,0.49143,-0.312285
4.395845,0.559034,2.357869,0.479019,-0.354116
4.362522,0.593442,2.322458,0.5,-0.306183
4.328944,0.630487,2.291839,0.5,-0.180851
4.296277,0.668339,2.273754,0.5,-0.114238
4.264172,0.70667,2.262331,0.5,-0.099038
4.232477,0.745341,2.252427,0.498049,0.103762
4.200897,0.783853,2.262803,0.461162,0.05477
4.171374,0.81928,2.26828,0.5,-0.106798
4.139465,0.857774,2.2576,0.491908,-0.516299
4.10927,0.8966,2.20597,0.49522,-0.482773
4.080861,0.937157,2.157693,0.465508,-0.603059
4.056266,0.976672,2.097387,0.477643,-0.653956
4.033627,1.018721,2.031992,0.490327,-0.542512
4.013008,1.063201,1.97774,0.491218,-0.689726
3.995136,1.108946,1.908768,0.5,-0.728401
3.980289,1.156679,1.835928,0.478918,-0.858357
3.969738,1.203379,1.750092,0.491617,-0.496744
3.962175,1.25195,1.700418,0.5,-0.481376
5.296902,2.957615,0.081113,0.298028,1.967186
5.326179,2.962927,0.277832,0.436527,1.555216
5.36706,2.978109,0.433353,0.432342,1.39711
5.404904,2.998941,0.573064,0.468305,0.978135
5.442949,3.026215,0.670878,0.450921,1.06566
5.47671,3.056075,0.777444,0.466736,0.737441
5.508738,3.090011,0.851188,0.466638,0.592745
5.538435,3.125996,0.910462,0.491576,0.691609
5.567222,3.165831,0.979623,0.483231,0.596675
5.592941,3.206733,1.039291,0.477677,0.898555
5.61527,3.248942,1.129146,0.464816,0.775062
5.63349,3.291691,1.206652,0.492493,0.699605
5.682246,3.529199,1.525641,0.491529,0.924104
5.64861,3.762846,1.903238,0.489672,0.590877
5.631272,3.808633,1.962326,0.48599,0.479664
5.611656,3.853092,2.010292,0.463474,0.623347
5.590642,3.894393,2.072627,0.476631,0.414338
5.566856,3.935693,2.114061,0.493857,0.200081
5.540905,3.97771,2.134069,0.5,0.140095
5.513912,4.019797,2.148078,0.5,0.098452
5.486419,4.06156,2.157924,0.5,0.025828
5.458667,4.103151,2.160506,0.479577,-0.036507
5.432069,4.143057,2.156856,0.5,0.067178
5.404276,4.18462,2.163573,0.5,-0.039151
5.376424,4.226145,2.159658,0.5,0.055414
5.348538,4.267646,2.1652,0.5,-0.051947
5.320645,4.309143,2.160005,0.471756,-0.146699
5.294718,4.348554,2.145335,0.486158,-0.155392
5.268616,4.389568,2.129796,0.5,0.1395
5.241804,4.431771,2.143746,0.5,-0.034764
5.214771,4.473834,2.14027,0.480048,-0.035019
5.188959,4.514308,2.136768,0.5,-0.207935
5.162588,4.556787,2.115974,0.483995,-0.31746
5.13815,4.598561,2.084228,0.469142,0.223021
5.114653,4.639166,2.10653,0.5,0.059848
5.089001,4.682084,2.112515,0.5,-0.090363
5.063415,4.725042,2.103479,0.5,-0.03033
5.038088,4.768152,2.100446,0.5,0.09802
5.012615,4.811177,2.110248,0.5,-0.005722
4.986944,4.854084,2.109675,0.487664,0.09903
4.961712,4.895815,2.119578,0.492108,-0.180665
4.936422,4.938029,2.101512,0.5,0.07927
4.910944,4.981051,2.109439,0.5,0.027242
4.885237,5.023936,2.112163,0.5,-0.263833
4.860039,5.067121,2.08578,0.498524,0.086382
4.835299,5.110401,2.094418,0.494525,-0.053195
4.810686,5.153293,2.089099,0.5,0.281945
4.785306,5.196371,2.117293,0.5,0.115143
4.759076,5.238938,2.128807,0.486173,-0.077358
4.733493,5.28028,2.121072,0.5,0.046256
4.707249,5.322838,2.125697,0.494828,0.079544
4.681011,5.364792,2.133652,0.5,-0.000421
4.654332,5.40708,2.13361,0.5,-0.055254
5.186018,0.254989,2.619512,0.178751,-2.0
5.171516,0.265388,2.419512,0.214273,-2.0
5.156954,0.281058,2.219512,0.282194,-2.0
5.14226,0.305095,2.019512,0.307101,-2.0
5.131784,0.333909,1.819512,0.379096,-1.776677
5.125757,0.371286,1.641844,0.402694,-1.673736
5.223145,0.675267,1.094611,0.493253,-0.001667
5.245759,0.719103,1.094444,0.473551,0.040327
5.267389,0.76123,1.098477,0.495506,0.19481
5.289501,0.805573,1.117957,0.5,0.333644
5.310623,0.85089,1.151322,0.5,0.324052
5.330243,0.896877,1.183727,0.482749,0.403417
5.347559,0.941936,1.224069,0.5,0.340456
5.363747,0.98924,1.258114,0.5,0.058637
5.378988,1.036861,1.263978,0.5,0.235113
5.393528,1.084699,1.287489,0.498459,0.324486
5.406682,1.132775,1.319938,0.493279,0.03518
5.418843,1.180581,1.323456,0.5,0.366799
5.430193,1.229273,1.360136,0.474308,0.1006
5.439877,1.275704,1.370196,0.492679,0.153717
5.449323,1.324057,1.385568,0.5,-0.155251
5.458912,1.373129,1.370042,0.459371,0.140969
5.467755,1.418206,1.384139,0.499455,-0.130004
5.477343,1.467223,1.371139,0.496279,-0.039802
5.487282,1.515845,1.367159,0.483804,-0.065198
5.497221,1.563193,1.360639,0.5,-0.162763
5.508049,1.612006,1.344363,0.5,-0.065822
5.519434,1.660693,1.33778,0.5,0.161141
5.530587,1.709432,1.353894,0.479591,-0.033662
5.540987,1.75625,1.350528,0.5,0.064864
5.551754,1.805077,1.357015,0.483653,0.094344
5.561792,1.852389,1.366449,0.460936,-0.060326
5.571281,1.897495,1.360416,0.478242,-0.094797
5.58149,1.944217,1.350937,0.5,-0.087533
5.592608,1.992965,1.342184,0.5,-0.02325
5.603996,2.041651,1.339859,0.5,0.013891
5.615407,2.090331,1.341248,0.457484,0.12029
5.625548,2.134941,1.353277,0.469259,-0.053318
5.635797,2.180734,1.347945,0.5,-0.232514
5.647414,2.229365,1.324694,0.494997,-0.064526
5.659628,2.277334,1.318241,0.482541,0.046651
5.671576,2.324085,1.322906,0.5,0.020021
5.683796,2.372569,1.324908,0.5,-0.122749
5.696264,2.420989,1.312633,0.5,-0.066414
5.70919,2.46929,1.305992,0.491288,0.025848
5.721987,2.516723,1.308577,0.471873,0.147596
5.733882,2.562385,1.323336,0.5,0.037942
5.832584,2.936471,-2.279528,0.374744,1.886043
5.79432,2.870492,-1.93183,0.42548,1.361854
5.782043,2.829788,-1.795645,0.454459,0.93623
5.773997,2.785077,-1.702022,0.5,0.80714
5.769462,2.735297,-1.621308,0.5,0.675313
5.768624,2.685313,-1.553777,0.493412,0.533457
5.770779,2.636025,-1.500431,0.5,0.3636
5.775201,2.586223,-1.464071,0.5,0.193291
5.781007,2.536563,-1.444742,0.485722,-0.105355
5.786859,2.488344,-1.455278,0.5,0.018964
5.79267,2.438683,-1.453381,0.5,-0.271093
5.797853,2.388954,-1.480491,0.5,-0.12573
5.802049,2.339131,-1.493064,0.473105,-0.19232
5.805269,2.291931,-1.512296,0.5,-0.140552
5.801851,1.942115,-1.607672,0.487077,-0.078863
5.799864,1.893448,-1.615559,0.5,-0.270115
5.796952,1.843534,-1.64257,0.5,-0.008188
5.793346,1.793665,-1.643389,0.5,-0.00432
5.789709,1.743797,-1.643821,0.471339,-0.13436
5.785954,1.696813,-1.657257,0.486954,-0.076747
5.781563,1.648317,-1.664932,0.5,-0.053672
5.77673,1.598551,-1.670299,0.462361,0.214694
5.772631,1.552498,-1.64883,0.494959,-0.01506
5.768735,1.503155,-1.650336,0.485264,0.086976
5.76509,1.454766,-1.641638,0.497242,0.068525
1.061329,5.183372,-1.442967,0.493535,-0.203092
1.067123,5.134361,-1.463276,0.5,-0.149637
1.072117,5.084612,-1.47824,0.47896,-0.258744
1.075926,5.036869,-1.504114,0.473531,-0.182738
1.07865,4.989594,-1.522388,0.48375,0.031037
1.081065,4.94128,-1.519285,0.481812,-0.051386
1.083423,4.893156,-1.524423,0.463282,-0.061003
1.085429,4.846872,-1.530523,0.495357,0.088173
1.087642,4.797386,-1.521706,0.5,0.071821
1.090275,4.747455,-1.514524,0.5,-0.102635
1.09283,4.697521,-1.524787,0.5,0.106892
1.095397,4.647587,-1.514098,0.5,0.259515
1.098878,4.59771,-1.488147,0.5,0.002037
1.103011,4.547881,-1.487943,0.5,0.194438
1.107633,4.498096,-1.468499,0.486239,0.140356
2.462014,0.477617,-0.3253,0.447067,1.320416
2.505195,0.466163,-0.193259,0.409097,1.184797
2.545714,0.4607,-0.074779,0.473525,1.007041
2.593032,0.459544,0.025925,0.4957,0.882828
2.642464,0.463013,0.114208,0.468455,1.040717
2.688643,0.470761,0.21828,0.476125,0.81153
2.734657,0.482946,0.299433,0.480235,0.926806
2.779822,0.499216,0.392113,0.451185,1.186585
2.820397,0.518888,0.510772,0.441375,1.412673
2.857251,0.543108,0.652039,0.416456,1.412901
2.918369,0.605658,0.934851,0.468412,0.987055
2.989583,0.769481,1.407181,0.499434,0.786319
2.998325,0.914941,1.593447,0.488581,0.30041
2.911601,2.046923,1.808165,0.494369,0.466925
2.898859,2.094685,1.854858,0.481573,0.33129
2.884599,2.14068,1.887987,0.490931,0.363967
2.868442,2.187035,1.924384,0.481568,0.380239
2.850912,2.231885,1.962408,0.5,0.238252
2.831279,2.277868,1.986233,0.5,-0.099477
2.811328,2.323715,1.976285,0.5,0.104724
2.791364,2.369556,1.986757,0.5,0.004456
2.771151,2.415288,1.987203,0.5,-0.081124
2.751112,2.461097,1.979091,0.499639,0.073299
2.731107,2.506881,1.986421,0.490188,-0.187307
2.711736,2.551909,1.96769,0.5,0.046913
2.6923,2.597977,1.972381,0.472987,0.026031
2.673755,2.641488,1.974984,0.5,-0.081492
2.654279,2.687539,1.966835,0.494682,-0.029624
2.635264,2.733206,1.963873,0.5,-0.067666
2.616269,2.779458,1.957106,0.5,0.030654
2.597359,2.825744,1.960171,0.5,-0.124811
2.578668,2.872119,1.94769,0.48227,-0.060635
2.561055,2.917014,1.941627,0.481016,-0.186024
4.312088,0.861401,-2.233143,0.39831,-1.465252
4.285384,0.831896,-2.379668,0.404695,-1.554957
4.254054,0.806343,-2.535164,0.40423,-1.441186
4.219296,0.785774,-2.679282,0.410306,-1.112281
4.181632,0.769551,-2.79051,0.5,-0.614185
4.134183,0.753808,-2.851929,0.484672,-0.560597
4.087372,0.741273,-2.907989,0.5,-0.323438
4.038551,0.730487,-2.940332,0.477604,-0.362237
3.991592,0.721789,-2.976556,0.477723,-0.232815
3.944382,0.71449,-2.999838,0.5,-0.093755
3.894851,0.707658,-3.009213,0.491075,-0.112659
3.846138,0.701451,-3.020479,0.467194,0.225037
3.799828,0.695285,-2.997975,0.481914,0.024885
3.752141,0.688328,-2.995487,0.5,0.280674
3.702783,0.680356,-2.967419,0.490965,0.208635
3.654521,0.671344,-2.946556,0.5,0.251773
3.605596,0.661037,-2.921379,0.490546,0.156929
3.557812,0.649947,-2.905686,0.485348,0.00586
3.510625,0.638589,-2.9051,0.5,-0.045688
3.46199,0.626985,-2.909669,0.471319,0.005703
3.416123,0.616139,-2.909098,0.5,0.141275
3.367552,0.604275,-2.894971,0.5,0.025719
3.31908,0.592007,-2.892399,0.5,0.03911
3.270649,0.579581,-2.888488,0.495103,-0.048336
3.222686,0.567299,-2.893322,0.481223,0.007807
4.040847,5.754811,-0.973686,0.5,0.201655
4.069375,5.713749,-0.953521,0.474841,0.259974
4.09736,5.675389,-0.927524,0.490801,0.211683
4.127212,5.636433,-0.906355,0.483744,0.210455
4.157439,5.598666,-0.88531,0.5,0.178003
4.189435,5.560244,-0.867509,0.5,0.117411
4.221994,5.522299,-0.855768,0.499293,-0.160872
4.254425,5.484337,-0.871855,0.485282,0.080644
4.285798,5.447314,-0.863791,0.5,-0.145895
4.317998,5.409063,-0.878381,0.5,0.069784
4.350052,5.370689,-0.871402,0.5,-0.035458
4.382171,5.332371,-0.874948,0.5,-0.037554
4.414151,5.293935,-0.878703,0.5,0.003224
4.446065,5.255444,-0.878381,0.5,0.041505
4.478064,5.217025,-0.87423,0.5,0.14957
4.510429,5.178914,-0.859273,0.5,0.026676
4.543129,5.141089,-0.856606,0.489584,0.060563
4.575309,5.104193,-0.85055,0.5,-0.128301
4.608046,5.0664,-0.86338,0.49789,-0.144742
4.640127,5.028325,-0.877854,0.5,-0.033587
4.672003,4.989803,-0.881213,0.479962,-0.096121
4.70236,4.952628,-0.890825,0.5,-0.02383
4.733752,4.913711,-0.893208,0.5,-0.167062
4.764771,4.874496,-0.909914,0.5,0.056377
4.795573,4.83511,-0.904276,0.5,0.039008
4.826563,4.795872,-0.900375,0.5,0.097763
4.857819,4.756846,-0.890599,0.485296,0.183724
4.888687,4.7194,-0.872227,0.5,-0.003706
4.920836,4.681106,-0.872597,0.5,-0.060205
4.952862,4.642709,-0.878618,0.485936,0.082913
4.98403,4.605428,-0.870326,0.5,-0.134244
5.401039,4.964827,2.774769,0.5,0.188974
5.354199,4.982318,2.793666,0.5,0.170436
5.307052,4.998964,2.81071,0.494317,0.299436
5.260068,5.014321,2.840653,0.478429,0.143026
5.214276,5.028175,2.854956,0.490838,0.131145
5.167105,5.041743,2.868071,0.5,0.124589
5.118881,5.054949,2.880529,0.5,0.143393
5.070484,5.067508,2.894869,0.489738,0.044689
5.022967,5.079362,2.899338,0.495146,-0.119835
4.97497,5.091528,2.887354,0.49156,0.053003
4.927362,5.103765,2.892654,0.46139,0.015694
4.882636,5.115098,2.894224,0.5,-0.006005
4.834162,5.127355,2.893623,0.480399,0.079426
4.787545,5.138961,2.901566,0.5,0.047117
4.738951,5.150732,2.906278,0.489286,0.024988
4.691356,5.162081,2.908776,0.483691,-0.028934
4.644308,5.173308,2.905883,0.469618,-0.091899
4.598696,5.184485,2.896693,0.5,-0.211391
4.55032,5.19712,2.875554,0.5,-0.128924
4.502165,5.210576,2.862662,0.490201,-0.069772
4.455087,5.224237,2.855684,0.5,0.147378
4.407014,5.237984,2.870422,0.5,0.028927
4.358822,5.251308,2.873315,0.485575,-0.13595
