x,y,theta
2.023384,2.591111,0.473787
2.141616,1.417921,0.756808
2.17788,1.452343,0.761874
2.213958,1.486961,0.767646
2.249823,1.521799,0.774072
2.285454,1.556876,0.781055
2.320832,1.592208,0.788448
2.355944,1.627805,0.796064
2.390784,1.663668,0.803685
2.425353,1.699793,0.811093
2.459661,1.736165,0.818098
2.493724,1.772767,0.824555
2.527561,1.809578,0.830363
2.561197,1.846573,0.835466
1.722434,2.531392,0.422842
1.76803,2.55191,0.422869
2.196686,1.435131,0.850501
2.229669,1.472709,0.850369
2.262657,1.510283,0.850218
2.295651,1.547851,0.85006
2.328651,1.585415,0.849907
2.361656,1.622973,0.849764
2.394667,1.660527,0.849636
2.427681,1.698077,0.849526
2.4607,1.735624,0.849433
2.493722,1.773168,0.849358
2.526746,1.81071,0.8493
2.559773,1.84825,0.849256
2.085345,1.410459,0.63412
2.125472,1.440288,0.644363
2.165272,1.470553,0.655926
2.2047,1.5013,0.668701
2.243716,1.532568,0.68252
2.282283,1.564389,0.697149
2.320372,1.596779,0.712297
2.357964,1.629747,0.727624
2.395048,1.663283,0.742772
2.431629,1.697368,0.757411
2.467721,1.731971,0.77126
2.503348,1.767052,0.784107
2.538541,1.802568,0.795804
2.573339,1.838472,0.806271
1.427201,2.157108,0.849788
1.460557,2.194354,0.831088
1.494637,2.230939,0.810579
1.529492,2.266787,0.788317
1.565163,2.301822,0.764457
1.601683,2.335971,0.739263
1.639068,2.369171,0.713108
1.677315,2.401372,0.686464
1.716407,2.432545,0.65987
1.756304,2.462678,0.633868
1.796956,2.491786,0.608941
1.838301,2.519903,0.585483
1.880269,2.547079,0.563786
1.922792,2.573379,0.544039
1.9658,2.598879,0.52634
1.502827,2.324256,0.488963
1.54704,2.347605,0.482794
1.59139,2.370692,0.477108
1.635867,2.393535,0.471841
1.680459,2.416152,0.466943
1.725157,2.438558,0.462378
1.769954,2.460767,0.458122
1.814842,2.482791,0.454161
1.859814,2.504644,0.450488
1.904862,2.526338,0.447097
1.949981,2.547885,0.443983
1.995164,2.569298,0.44114
2.040404,2.590588,0.43856
2.334331,1.516892,0.86132
2.366904,1.554826,0.861243
2.399481,1.592757,0.861144
2.432061,1.630685,0.861035
2.464646,1.668609,0.860923
2.497235,1.706529,0.860815
2.529828,1.744446,0.860714
2.082659,1.423769,0.591403
2.12401,1.451878,0.602626
2.165025,1.480474,0.615101
2.205663,1.509603,0.628679
2.245889,1.539298,0.643169
2.28567,1.569587,0.658337
2.32498,1.600484,0.673911
2.363803,1.631991,0.689593
2.402131,1.6641,0.705092
2.439963,1.696791,0.720143
2.47731,1.730034,0.734527
2.514189,1.763796,0.748074
2.550624,1.798038,0.760663
1.442027,2.160266,0.885724
1.474127,2.198599,0.861618
1.507167,2.236125,0.836171
1.541172,2.272779,0.809548
1.576158,2.308498,0.78198
1.612126,2.343227,0.75376
1.649065,2.376921,0.72524
1.686948,2.409551,0.696809
1.725736,2.441099,0.668856
1.765378,2.471568,0.641734
1.805815,2.500973,0.615742
1.846984,2.529346,0.591116
1.888818,2.556728,0.568026
1.931251,2.583173,0.546584
1.464952,2.255215,0.66463
1.504598,2.285678,0.645694
1.544813,2.315386,0.626786
1.585582,2.344329,0.607937
1.626887,2.372501,0.589189
1.668712,2.399896,0.570601
1.711035,2.426515,0.552249
1.753835,2.452359,0.534219
1.797089,2.477437,0.516609
1.840772,2.50176,0.499517
1.884856,2.525347,0.483035
1.929316,2.548219,0.467244
1.974123,2.570403,0.45221
2.01925,2.59193,0.43799
2.148316,1.433348,0.74769
2.184945,1.467382,0.749671
2.221505,1.501489,0.751734
2.257994,1.535673,0.75387
2.294409,1.569936,0.756065
2.330747,1.60428,0.758303
2.367008,1.638705,0.760564
2.403191,1.673213,0.762826
2.439297,1.707801,0.765067
2.475325,1.74247,0.767266
2.511278,1.777217,0.769408
2.547158,1.812039,0.771478
1.979534,1.409847,0.458328
2.024324,1.432059,0.462445
2.069006,1.454489,0.468042
2.113545,1.4772,0.475016
2.157911,1.500248,0.483241
2.202072,1.523684,0.492569
2.246001,1.547552,0.502836
2.289674,1.571886,0.513866
2.333068,1.596713,0.525484
2.376166,1.622052,0.537525
2.418952,1.647914,0.54984
2.461414,1.674304,0.5623
2.503544,1.701222,0.574795
1.411799,2.020802,1.112142
1.433616,2.063819,1.090716
1.456241,2.10604,1.067036
1.479683,2.147301,1.041205
1.503955,2.187472,1.013371
1.529074,2.226469,0.983729
1.555068,2.264246,0.95252
1.581973,2.3008,0.920029
1.609842,2.336158,0.886573
1.638736,2.370375,0.852488
1.668727,2.403519,0.818111
1.699884,2.435659,0.783759
1.732266,2.466854,0.749718
1.765919,2.497152,0.716237
1.800868,2.526583,0.683532
1.837121,2.555166,0.65178
1.874663,2.582911,0.621126
1.42997,2.173981,0.837705
1.457303,2.203654,0.815132
1.485528,2.232933,0.792282
1.514628,2.261764,0.769229
1.544581,2.290098,0.74605
1.575363,2.317892,0.722824
1.606951,2.345111,0.699635
1.639324,2.371726,0.676568
1.672462,2.397719,0.653718
1.706351,2.42308,0.63118
1.740979,2.447807,0.609054
1.77634,2.471908,0.587435
1.812423,2.49539,0.566414
1.849221,2.518268,0.546066
1.886718,2.540555,0.52646
1.924897,2.562266,0.507649
1.963737,2.583417,0.489678
2.161777,1.438897,0.713349
2.195832,1.46834,0.712399
2.230123,1.497932,0.711578
2.264605,1.527645,0.710893
2.299243,1.557455,0.71035
2.334006,1.587343,0.709953
2.368866,1.617296,0.709706
2.4038,1.647302,0.709613
2.438789,1.677355,0.709675
2.473815,1.707448,0.709896
2.508864,1.737579,0.710279
2.543923,1.767747,0.710825
1.408788,2.064263,1.009808
1.433542,2.102871,0.991483
1.458781,2.140652,0.972211
1.484509,2.177567,0.952035
1.510726,2.213579,0.931012
1.537429,2.248656,0.909212
1.564613,2.282769,0.886719
1.592269,2.315896,0.863631
1.620384,2.34802,0.84006
1.648942,2.379126,0.816124
1.67792,2.409206,0.791949
1.707289,2.438248,0.767655
1.737009,2.466243,0.743359
1.767032,2.493179,0.719171
1.797306,2.519052,0.695193
1.827776,2.543862,0.671523
1.858396,2.56762,0.648251
1.443241,2.18906,0.85438
1.476643,2.226114,0.819995
1.51125,2.261907,0.78449
1.547036,2.29635,0.748084
1.583973,2.329377,0.711042
1.62204,2.360947,0.673677
1.661222,2.391044,0.636345
1.701505,2.419675,0.599439
1.742871,2.446859,0.563373
1.785279,2.472625,0.528554
1.828655,2.496999,0.495354
1.8729,2.520018,0.464098
1.917891,2.541728,0.435047
1.963502,2.562191,0.408402
2.009624,2.581493,0.384297
1.411224,2.015687,1.09164
1.434647,2.059859,1.074804
1.458833,2.103619,1.056969
1.483815,2.146928,1.038209
1.509623,2.18975,1.018611
1.536281,2.232049,0.998282
1.563805,2.273788,0.977344
1.592208,2.314935,0.955926
1.621492,2.35546,0.934154
1.651656,2.395333,0.912147
1.682693,2.434531,0.890003
1.714592,2.473032,0.867802
1.747337,2.510814,0.845607
1.780912,2.547862,0.823459
1.417824,1.988947,1.116841
1.439849,2.033834,1.112448
1.46208,2.07862,1.107636
1.484536,2.123293,1.102397
1.507235,2.167844,1.096729
1.530196,2.212259,1.090631
1.553436,2.25653,1.084106
1.576975,2.300642,1.077154
1.600829,2.344585,1.069769
1.625017,2.388344,1.061934
1.649557,2.431907,1.053619
1.67447,2.475258,1.044777
1.699779,2.51838,1.035346
1.415799,2.131493,1.120232
1.437575,2.176502,1.120159
1.459355,2.221509,1.119985
1.481147,2.26651,1.119671
1.502957,2.311502,1.119174
1.524795,2.356481,1.11844
2.215163,1.453285,0.788167
2.249248,1.48758,0.788776
2.283292,1.521869,0.789178
2.317294,1.556136,0.789376
2.351249,1.590362,0.789373
2.38515,1.624527,0.789172
2.418985,1.658605,0.788777
2.452739,1.692568,0.78819
2.486393,1.726384,0.787416
2.51992,1.760014,0.786461
2.553288,1.793416,0.78533
2.241623,1.452765,0.913416
2.271932,1.492529,0.925629
2.301752,1.53266,0.937847
2.331082,1.573151,0.949964
2.359925,1.613991,0.961854
2.388287,1.655166,0.973369
2.416184,1.696657,0.984345
2.443639,1.738443,0.994602
2.470684,1.780495,1.003961
2.497356,1.822785,1.012247
2.523703,1.865278,1.019305
2.549779,1.907938,1.024998
2.575643,1.950726,1.029212
1.425395,2.067145,1.025392
1.45164,2.109703,1.010978
1.478521,2.151861,0.99536
1.506081,2.193579,0.978648
1.534352,2.234818,0.961002
1.563362,2.275541,0.942633
1.593124,2.315717,0.923796
1.623642,2.355323,0.904774
1.654905,2.394342,0.885843
1.686895,2.432768,0.867242
1.719585,2.470601,0.849153
1.752942,2.507847,0.831699
1.786931,2.544517,0.814937
1.414592,2.027394,1.047636
1.439715,2.070623,1.04104
1.465137,2.113678,1.033798
1.490883,2.15654,1.025964
1.516975,2.199192,1.017622
1.54343,2.24162,1.008887
1.57026,2.283811,0.999899
1.59747,2.325759,0.99081
1.62506,2.367458,0.981763
1.653022,2.408907,0.972874
1.681347,2.45011,0.964216
1.710022,2.49107,0.955815
1.739035,2.531791,0.947653
1.424201,2.030175,1.05502
1.448888,2.073656,1.05379
1.473631,2.117104,1.052459
1.498433,2.160519,1.051049
1.523298,2.203898,1.049582
1.548227,2.24724,1.048089
1.573221,2.290545,1.046595
1.598279,2.333813,1.045119
1.6234,2.377044,1.043666
1.648584,2.420238,1.042221
1.673831,2.463396,1.040746
1.699144,2.506515,1.03918
2.125025,1.420673,0.725022
2.162421,1.453862,0.726703
2.19976,1.487115,0.728468
2.237039,1.520436,0.730305
2.274256,1.553825,0.732198
2.311409,1.587287,0.734127
2.348497,1.620819,0.736068
2.38552,1.654424,0.737994
2.422479,1.688099,0.739878
2.459376,1.721842,0.741696
2.496213,1.755651,0.743427
2.532993,1.789521,0.745054
2.56972,1.82345,0.746564
2.13868,1.417045,0.73114
2.175716,1.450635,0.742147
2.212363,1.48465,0.754166
2.248582,1.519119,0.767123
2.284338,1.554069,0.780898
2.319597,1.58952,0.795321
2.354333,1.625483,0.810172
2.388528,1.66196,0.825188
2.422175,1.698945,0.840073
2.455275,1.736419,0.85453
2.487843,1.774357,0.868284
2.519904,1.812724,0.881095
2.551494,1.851481,0.89277
2.582654,1.890583,0.903155
1.42143,2.08415,0.999778
1.448861,2.125952,0.980377
1.477144,2.167183,0.958705
1.506358,2.207759,0.934864
1.53657,2.247597,0.909062
1.567832,2.286617,0.881616
1.600176,2.324744,0.852956
1.633612,2.361918,0.823613
1.668125,2.398093,0.794181
1.703679,2.433245,0.76525
1.740219,2.467374,0.737337
1.777672,2.500495,0.71085
1.815963,2.532647,0.686077
1.855009,2.563876,0.663185
1.406146,2.041203,1.022063
1.432492,2.083699,1.009592
1.459399,2.125841,0.995508
1.48693,2.167578,0.979875
1.515139,2.20886,0.962833
1.544071,2.249638,0.94461
1.573759,2.289869,0.925515
1.604219,2.329519,0.905935
1.635451,2.368563,0.886302
1.667436,2.406994,0.867044
1.700141,2.444813,0.848525
1.733522,2.482037,0.831019
1.767528,2.518691,0.814705
1.802105,2.554808,0.799657
2.130147,1.436978,0.687514
2.168724,1.468788,0.69159
2.207165,1.50076,0.695985
2.245461,1.532907,0.700642
2.283605,1.565235,0.705488
2.321589,1.597749,0.710432
2.359412,1.63045,0.715371
2.397075,1.663336,0.720205
2.434582,1.6964,0.724842
2.47194,1.729633,0.729209
2.509158,1.763022,0.733251
2.546246,1.796554,0.736931
1.415984,2.095964,0.985626
1.444095,2.137313,0.961829
1.473246,2.177934,0.934838
1.503543,2.217706,0.904775
1.535076,2.256506,0.871924
1.567911,2.294211,0.836739
1.602082,2.330708,0.799854
1.637592,2.365904,0.762062
1.674406,2.399733,0.724259
1.712459,2.432163,0.687339
1.751657,2.463199,0.652083
1.791891,2.492881,0.619108
1.833044,2.521275,0.588846
1.874996,2.548475,0.561547
1.917637,2.574584,0.537301
1.424927,2.094265,0.988683
1.452832,2.135753,0.968726
1.481608,2.176642,0.946356
1.511335,2.216843,0.921786
1.542077,2.256273,0.895374
1.573876,2.294857,0.867622
1.606747,2.332531,0.839161
1.640676,2.369255,0.810709
1.675623,2.405011,0.782978
1.711525,2.439809,0.756581
1.748303,2.473681,0.731994
1.785867,2.506678,0.709532
1.824126,2.538867,0.689359
1.862991,2.570323,0.671498
2.197151,1.434841,0.638158
2.237312,1.464626,0.638084
2.277475,1.494407,0.637998
2.317641,1.524184,0.637903
2.35781,1.553958,0.637803
2.397981,1.583727,0.637703
2.438156,1.613493,0.637612
2.478333,1.643255,0.637538
2.093981,1.412856,0.647704
2.133855,1.443023,0.64768
2.173729,1.473189,0.647642
2.213606,1.503353,0.647588
2.253484,1.533515,0.64752
2.293364,1.563674,0.647435
2.333247,1.593829,0.647334
2.373134,1.62398,0.647219
2.413024,1.654126,0.647093
2.452918,1.684267,0.646959
2.492816,1.714402,0.646825
2.532718,1.744532,0.6467
2.113058,1.420543,0.62286
2.138183,1.438777,0.632696
2.162253,1.456634,0.643813
2.185309,1.47416,0.656178
2.207387,1.4914,0.66975
2.228526,1.508393,0.684475
2.248764,1.525178,0.700285
2.268144,1.541791,0.7171
2.286709,1.558272,0.734825
2.30451,1.574659,0.753346
2.3216,1.590998,0.772537
2.338036,1.607336,0.792249
2.353879,1.623723,0.812318
2.369192,1.640215,0.832565
2.384033,1.656861,0.852796
2.398452,1.673706,0.872812
2.412484,1.69077,0.89242
2.426139,1.708046,0.911441
2.43941,1.725495,0.929722
2.452263,1.743035,0.947134
2.464647,1.760551,0.963578
2.476493,1.777884,0.97898
2.487719,1.794846,0.993294
2.498235,1.811221,1.006498
2.507952,1.826779,1.01859
2.516788,1.841298,1.029587
2.524686,1.854587,1.039522
2.531632,1.866529,1.048439
2.537685,1.87714,1.05639
2.54294,1.886515,1.063431
2.547509,1.894795,1.06962
2.551509,1.902143,1.075013
2.555049,1.908726,1.079666
2.558233,1.914707,1.083629
2.56115,1.920235,1.086948
2.56388,1.925447,1.089664
2.566491,1.930462,1.091811
2.569042,1.935383,1.093418
2.571582,1.940301,1.094509
2.574156,1.945293,1.095101
2.576799,1.950425,1.095207
2.579545,1.955755,1.094834
2.582425,1.961335,1.093985
2.585467,1.967214,1.092659
2.588698,1.973436,1.090851
2.592149,1.980047,1.088554
2.59585,1.987093,1.085755
2.599835,1.994624,1.082441
2.127473,1.418634,0.650067
2.152822,1.43813,0.661176
2.177059,1.457227,0.673521
2.200215,1.475965,0.687081
2.222323,1.494377,0.701824
2.243414,1.512497,0.71771
2.263519,1.530352,0.734686
2.282674,1.547972,0.752687
2.300915,1.565384,0.771636
2.318282,1.582618,0.79144
2.334822,1.599706,0.811992
2.350584,1.616686,0.833168
2.365623,1.6336,0.854826
2.379997,1.650495,0.876807
2.393767,1.667421,0.898937
2.40699,1.68443,0.921028
2.419715,1.701563,0.942885
2.43198,1.718844,0.964316
2.443802,1.736272,0.985143
2.45518,1.753805,1.005208
2.466091,1.771365,1.024382
2.476496,1.788829,1.042558
2.486343,1.806039,1.05966
2.495569,1.822802,1.075634
2.504114,1.838908,1.09045
2.511921,1.854146,1.104101
2.518957,1.868331,1.116592
2.525221,1.881348,1.127947
2.530771,1.893206,1.138196
2.535693,1.903994,1.147379
2.540082,1.913839,1.155538
2.544033,1.92289,1.162717
2.547637,1.931297,1.16896
2.550972,1.939204,1.174309
2.554108,1.946741,1.178802
2.557103,1.954024,1.182474
2.560007,1.961151,1.185355
2.56286,1.968206,1.187472
2.565698,1.975258,1.188844
2.56855,1.982362,1.189489
2.571438,1.989567,1.189418
2.574387,1.996911,1.188638
2.577414,2.004426,1.187153
2.580538,2.012143,1.184962
2.583779,2.020089,1.182061
2.587157,2.028294,1.178443
2.590694,2.036788,1.174099
2.594415,2.045609,1.169015
2.02862,1.409412,0.497217
2.060846,1.42702,0.502923
2.091452,1.444012,0.510741
2.120445,1.460447,0.520664
2.147839,1.476376,0.532666
2.173658,1.491841,0.546697
2.197927,1.506878,0.562693
2.220683,1.521516,0.580565
2.241969,1.53578,0.600209
2.26184,1.549693,0.621502
2.280364,1.563282,0.644301
2.297626,1.576579,0.668443
2.313726,1.589628,0.69375
2.328781,1.602487,0.720019
2.342922,1.615232,0.747032
2.35629,1.627958,0.774552
2.369032,1.640777,0.802329
2.381286,1.653811,0.830106
2.393171,1.667174,0.857626
2.404777,1.680963,0.884651
2.416152,1.695232,0.910965
2.427305,1.709992,0.936383
2.438208,1.725192,0.960749
2.4488,1.740727,0.983943
2.458995,1.756428,1.005874
2.468688,1.772074,1.026482
2.477764,1.787399,1.045734
2.486111,1.80211,1.063624
2.493631,1.815911,1.080164
2.500256,1.828543,1.095389
2.50597,1.839835,1.109343
2.510839,1.849786,1.122084
2.51497,1.858494,1.133674
2.518483,1.866118,1.144177
2.521501,1.872842,1.153658
2.524136,1.878856,1.162176
2.526486,1.884342,1.16979
2.528638,1.889466,1.176548
2.530664,1.894376,1.182493
2.532622,1.899199,1.187662
2.534561,1.904041,1.192081
2.536521,1.908992,1.195771
2.538534,1.914127,1.198744
2.540626,1.919507,1.201007
2.542823,1.925187,1.202558
2.545145,1.931212,1.20339
2.547614,1.937629,1.203492
2.550253,1.944481,1.202846
2.553087,1.951816,1.201433
2.556144,1.959688,1.199226
2.55946,1.968159,1.1962
2.563074,1.977299,1.192325
2.567036,1.987194,1.18757
2.571404,1.997942,1.181905
2.576249,2.009655,1.175298
2.581652,2.02246,1.167722
2.587711,2.036502,1.159151
2.594538,2.051936,1.149565
2.1758,1.433646,0.740997
2.199849,1.455933,0.753803
2.222934,1.477899,0.767351
2.245105,1.499592,0.781623
2.266412,1.521057,0.796591
2.286901,1.542341,0.812215
2.306618,1.563486,0.828442
2.325606,1.584534,0.845206
2.343905,1.605525,0.862425
2.361556,1.626499,0.880003
2.378597,1.647491,0.897829
2.395062,1.668533,0.915777
2.410983,1.689648,0.933711
2.426383,1.71085,0.951489
2.441273,1.732129,0.96897
2.455654,1.753453,0.986025
2.469508,1.774761,1.002541
2.482808,1.79596,1.01842
2.495511,1.816924,1.033584
2.507565,1.837495,1.047973
2.518905,1.857484,1.061541
2.529461,1.876675,1.07426
2.539162,1.894836,1.086113
2.547939,1.911728,1.097092
2.555735,1.927127,1.1072
2.56252,1.940857,1.116447
2.568306,1.952831,1.124848
2.573176,1.963117,1.132424
2.577246,1.971876,1.139202
2.580646,1.979317,1.145212
2.583505,1.985669,1.150489
2.585945,1.991161,1.155066
2.588073,1.996009,1.158975
2.589986,2.000408,1.162248
2.591765,2.004532,1.16491
2.593479,2.008532,1.166984
2.595186,2.012534,1.168486
2.596933,2.016646,1.169427
2.598762,2.020957,1.169815
2.12845,1.413959,0.647466
2.15748,1.436237,0.661614
2.185155,1.458141,0.67744
2.211468,1.47969,0.694915
2.236423,1.5009,0.713996
2.260027,1.521783,0.734625
2.282298,1.542351,0.756728
2.303263,1.562618,0.780211
2.32296,1.5826,0.804966
2.341439,1.602322,0.830861
2.358764,1.621818,0.857743
2.375009,1.641136,0.885436
2.39026,1.660339,0.913742
2.404613,1.679507,0.942434
2.418165,1.698735,0.971266
2.431016,1.71813,0.99997
2.443255,1.737796,1.028269
2.454955,1.757824,1.055885
2.466167,1.77827,1.082557
2.476912,1.799139,1.108052
2.487188,1.820375,1.132173
2.496973,1.841862,1.154761
2.506227,1.863415,1.175696
2.514903,1.884793,1.194896
2.522948,1.90571,1.212313
2.530314,1.925848,1.227934
2.536963,1.94489,1.241776
2.542876,1.962557,1.253876
2.548066,1.978664,1.264295
2.552594,1.993192,1.273106
2.556542,2.006231,1.28039
2.56,2.017926,1.286236
2.563053,2.02845,1.29073
2.565777,2.037982,1.29396
2.568243,2.046692,1.296009
2.570506,2.054736,1.296954
2.572618,2.062254,1.296866
2.57462,2.069362,1.295811
2.576546,2.076162,1.293845
2.578425,2.082737,1.291019
2.580281,2.089154,1.287375
2.582136,2.095471,1.282948
2.584008,2.101734,1.277768
2.585914,2.107985,1.271857
2.58787,2.114258,1.265233
2.05363,1.415198,0.519678
2.089093,1.435724,0.529684
2.122872,1.455785,0.542162
2.154893,1.475402,0.557107
2.185101,1.494585,0.574488
2.213456,1.51334,0.594249
2.239934,1.531661,0.616311
2.264532,1.549537,0.64057
2.287266,1.566954,0.666902
2.308177,1.5839,0.695156
2.327334,1.60037,0.725162
2.34483,1.616377,0.756723
2.36079,1.631951,0.789623
2.375363,1.647155,0.823617
2.388718,1.662086,0.858439
2.401042,1.676876,0.893799
2.412525,1.691697,0.929386
2.423352,1.706746,0.964875
2.433685,1.722232,0.999935
2.443647,1.738346,1.034243
2.453312,1.755229,1.067502
2.462704,1.772952,1.099448
2.471804,1.791498,1.129854
2.480558,1.810758,1.158538
2.48889,1.830529,1.185356
2.496715,1.850525,1.210207
2.503947,1.870387,1.23303
2.51051,1.889713,1.2538
2.516349,1.90809,1.272524
2.521437,1.925145,1.289239
2.52579,1.940621,1.304004
2.52948,1.954474,1.316896
2.532602,1.966788,1.328004
2.535256,1.977722,1.337423
2.537532,1.987466,1.345252
2.539511,1.996218,1.351587
2.541261,2.004166,1.356525
2.542839,2.01148,1.360152
2.544289,2.018305,1.362549
2.54565,2.024765,1.363791
2.546952,2.030963,1.363942
2.548217,2.036979,1.363056
2.549467,2.04288,1.361182
2.550718,2.04872,1.358357
2.551985,2.054544,1.35461
2.553283,2.06039,1.349965
2.554627,2.066299,1.344434
2.556032,2.072311,1.338025
2.557516,2.078469,1.330739
2.5591,2.084829,1.322569
2.56081,2.091452,1.313503
2.56268,2.098415,1.303523
2.564748,2.10581,1.292609
2.567065,2.113745,1.280734
2.569693,2.122346,1.267869
2.572707,2.131759,1.253984
2.576199,2.142149,1.239051
2.152504,1.433787,0.648972
2.184342,1.458409,0.667562
2.214545,1.482731,0.688354
2.243056,1.506737,0.711297
2.269835,1.530405,0.736319
2.294863,1.553712,0.763323
2.318143,1.576639,0.792191
2.339702,1.599172,0.822778
2.359591,1.62131,0.854915
2.377886,1.643069,0.888403
2.394688,1.664492,0.923011
2.410117,1.685651,0.95848
2.42431,1.706652,0.994517
2.437411,1.727635,1.030796
2.449566,1.748772,1.066966
2.460913,1.770252,1.102656
2.471566,1.792264,1.137487
2.48161,1.814967,1.171097
2.491092,1.838458,1.203151
2.500031,1.862754,1.23336
2.508419,1.887782,1.261484
2.516235,1.913377,1.287331
2.523454,1.939283,1.310763
2.530051,1.965165,1.331692
2.53601,1.990628,1.350079
2.541328,2.015239,1.365927
2.546012,2.038564,1.379279
2.550089,2.060221,1.390213
2.553601,2.07994,1.398832
2.556621,2.097668,1.405259
2.559227,2.113476,1.409629
2.561491,2.127514,1.412084
2.56348,2.139965,1.412764
2.565248,2.151025,1.411811
2.566841,2.160881,1.409359
2.568296,2.16971,1.405535
2.569643,2.177666,1.400458
2.072332,1.418328,0.53683
2.110939,1.441693,0.551664
2.147841,1.464859,0.569516
2.182854,1.487796,0.590376
2.215825,1.510464,0.614197
2.246638,1.532814,0.640899
2.275213,1.554792,0.670366
2.301512,1.57634,0.70245
2.325544,1.597405,0.736968
2.347364,1.61795,0.773703
2.367071,1.637962,0.812404
2.384812,1.657462,0.852787
2.400768,1.676516,0.894535
2.415149,1.695242,0.937297
2.428177,1.713812,0.980698
2.440072,1.732441,1.024338
2.451035,1.751379,1.067801
2.461231,1.770889,1.110667
2.470786,1.791228,1.152512
2.47978,1.812615,1.192928
2.488241,1.835192,1.231534
2.496158,1.859,1.267992
2.503492,1.883959,1.302015
2.510191,1.90986,1.333373
2.516209,1.936376,1.36189
2.521513,1.963072,1.387452
2.526094,1.989429,1.409997
2.529967,2.014878,1.429519
2.533174,2.03885,1.446056
2.535779,2.060837,1.459692
2.537864,2.080488,1.470543
2.539526,2.097726,1.478752
2.54086,2.112645,1.484485
2.541944,2.125431,1.487918
2.542841,2.136318,1.489235
2.543599,2.145551,1.488619
2.544252,2.153365,1.486251
2.544826,2.159981,1.482304
2.545339,2.165591,1.476938
2.545804,2.170365,1.470304
2.546232,2.174451,1.462535
2.54663,2.177972,1.453754
2.547006,2.181038,1.444064
2.547365,2.183742,1.433557
2.547714,2.186168,1.422307
2.548061,2.188395,1.410376
2.548414,2.190496,1.397811
2.548787,2.192548,1.384646
2.549193,2.194627,1.370901
2.549653,2.196817,1.356586
2.550192,2.19921,1.341699
2.550843,2.201907,1.326227
2.551648,2.205025,1.310149
2.552659,2.208691,1.293436
2.553941,2.21305,1.276051
2.555576,2.218266,1.257953
1.425786,1.892975,1.335413
1.436964,1.938489,1.324556
1.448391,1.982523,1.309214
1.460156,2.024793,1.289446
1.472316,2.065041,1.265367
1.484894,2.103055,1.237146
1.497884,2.138673,1.204999
1.511257,2.171799,1.169196
1.524972,2.202414,1.13005
1.538989,2.230577,1.087921
1.553287,2.256428,1.043206
1.567881,2.280176,0.996341
1.582832,2.302089,0.947786
1.598248,2.322457,0.898018
1.614285,2.341573,0.847514
1.631132,2.359706,0.796748
1.649005,2.377088,0.746188
1.668133,2.393906,0.696292
1.68874,2.410295,0.647502
1.711016,2.42633,0.600243
1.735092,2.44202,0.554904
1.760996,2.457315,0.511826
1.78864,2.472115,0.471294
1.817801,2.486288,0.433529
1.848126,2.499689,0.398691
1.879136,2.512175,0.366872
1.910243,2.523618,0.338101
1.940778,2.533914,0.312351
1.970027,2.542992,0.289535
1.997293,2.550819,0.269521
2.021963,2.557403,0.25214
2.043621,2.562811,0.23719
2.062193,2.567175,0.224457
2.077823,2.570656,0.213721
2.090781,2.573407,0.204767
2.101405,2.575573,0.197391
2.110052,2.577275,0.191403
2.117075,2.578619,0.186629
2.122807,2.57969,0.182913
2.127548,2.58056,0.18012
2.131567,2.581288,0.178131
2.135096,2.581921,0.176844
2.138334,2.582499,0.176176
2.141453,2.583054,0.176056
1.428474,1.818531,1.40242
1.436707,1.866227,1.397319
