x,y,theta,v,omega
1.971783,1.308468,0.654173,0.5,0.041051
2.011398,1.338975,0.658278,0.5,0.053388
2.050868,1.369668,0.663617,0.5,0.066777
2.090153,1.400598,0.670295,0.5,0.080925
2.600094,1.87876,0.83606,0.5,0.066737
2.633489,1.915972,0.842734,0.5,0.053792
2.66666,1.953385,0.848113,0.5,0.042095
2.699651,1.990956,0.852323,0.5,0.031834
2.732502,2.028649,0.855506,0.5,0.023082
2.765251,2.066431,0.857814,0.5,0.015824
2.797925,2.104278,0.859397,0.5,0.009979
2.830551,2.142167,0.860395,0.5,0.00542
2.863148,2.180081,0.860937,0.5,0.001994
2.89573,2.218006,0.861136,0.5,-0.000464
2.92831,2.255935,0.86109,0.5,-0.002121
2.960895,2.293859,0.860878,0.5,-0.003137
2.993489,2.331775,0.860564,0.5,-0.003658
3.026096,2.369679,0.860198,0.5,-0.003817
3.058718,2.407571,0.859816,0.5,-0.003728
3.091354,2.445451,0.859444,0.5,-0.003487
3.124003,2.48332,0.859095,0.5,-0.003176
3.156666,2.521177,0.858777,0.5,-0.002858
3.189339,2.559025,0.858491,0.5,-0.002583
3.222023,2.596863,0.858233,0.5,-0.00239
3.254716,2.634694,0.857994,0.5,-0.002304
3.287418,2.672517,0.857764,0.5,-0.002339
3.320129,2.710332,0.85753,0.5,-0.0025
3.352849,2.748139,0.85728,0.5,-0.002781
3.38558,2.785938,0.857002,0.5,-0.003163
3.418321,2.823727,0.856685,0.5,-0.003617
3.451075,2.861505,0.856324,0.5,-0.004098
3.483844,2.89927,0.855914,0.5,-0.004543
3.516629,2.937021,0.85546,0.5,-0.004873
3.549431,2.974756,0.854972,0.5,-0.004987
3.582253,3.012476,0.854473,0.5,-0.00476
3.615092,3.050179,0.853997,0.5,-0.004044
3.647949,3.087868,0.853593,0.5,-0.002667
3.680818,3.125546,0.853326,0.5,-0.000433
3.713693,3.163219,0.853283,0.5,0.002872
3.746563,3.200896,0.85357,0.5,0.007476
3.779413,3.23859,0.854318,0.5,0.013611
3.812224,3.276318,0.855679,0.5,0.021499
3.844969,3.314104,0.857829,0.5,0.031339
3.877614,3.351976,0.860963,0.5,0.043285
3.910117,3.38997,0.865291,0.5,0.057422
3.942428,3.428127,0.871033,0.5,0.073746
3.974489,3.466496,0.878408,0.5,0.092138
4.00623,3.505128,0.887622,0.5,0.112347
4.037574,3.544083,0.898856,0.5,0.133983
4.068437,3.583421,0.912255,0.5,0.156531
4.098724,3.623203,0.927908,0.5,0.179389
4.128339,3.663489,0.945847,0.5,0.201957
4.15718,3.704331,0.966042,0.5,0.223797
4.185146,3.745778,0.988422,0.5,0.244878
0.0,0.0,-0.0,-0.062242,0.319771
-0.006223,-0.0001,0.031977,-0.056318,0.319839
-0.011848,-0.00037,0.063961,-0.050028,0.319893
-0.016835,-0.000769,0.09595,-0.043163,0.319903
-0.021124,-0.001251,0.127941,-0.035627,0.319834
-0.02465,-0.001762,0.159924,-0.027397,0.319646
-0.027347,-0.002242,0.191889,-0.0185,0.319299
-0.029157,-0.002623,0.223818,-0.008993,0.318753
-0.030031,-0.002837,0.255694,0.00105,0.317972
-0.02993,-0.002809,0.287491,0.011548,0.316925
-0.028828,-0.002464,0.319183,0.022415,0.315581
-0.026711,-0.001727,0.350742,0.03357,0.313918
-0.023577,-0.000524,0.382133,0.044935,0.311916
-0.019434,0.001216,0.413325,0.056437,0.30956
-0.014302,0.003563,0.444281,0.06801,0.30684
-0.008207,0.006579,0.474965,0.079594,0.30375
-0.001185,0.010326,0.50534,0.091135,0.300286
0.006722,0.014857,0.535369,0.102586,0.29645
0.015467,0.020221,0.565014,0.113903,0.292247
0.024996,0.026459,0.594238,0.12505,0.287682
0.035256,0.033608,0.623006,0.135995,0.282765
0.046186,0.041699,0.651283,0.146708,0.277508
0.057729,0.050753,0.679034,0.157166,0.271924
0.069824,0.060789,0.706226,0.167347,0.266028
0.08241,0.071817,0.732829,0.177234,0.259836
0.095428,0.083843,0.758813,0.186811,0.253365
0.10882,0.096867,0.784149,0.196067,0.246632
0.122529,0.110884,0.808812,0.204991,0.239655
0.136502,0.125882,0.832778,0.213575,0.232452
0.150687,0.141848,0.856023,0.221814,0.22504
0.165036,0.158763,0.878527,0.229704,0.217439
0.179504,0.176603,0.900271,0.237243,0.209664
0.19405,0.195344,0.921237,0.244429,0.201733
0.208637,0.214957,0.941411,0.251263,0.193661
0.22323,0.235411,0.960777,0.257746,0.185465
0.237799,0.256673,0.979323,0.263881,0.177158
0.252318,0.278707,0.997039,0.269671,0.168753
0.266763,0.301478,1.013914,0.27512,0.160265
0.281117,0.324949,1.029941,0.280234,0.151703
0.295362,0.349081,1.045111,0.285016,0.143079
0.309488,0.373836,1.059419,0.289473,0.134402
0.323484,0.399174,1.072859,0.293611,0.125681
0.337345,0.425058,1.085427,0.297436,0.116922
0.351067,0.451447,1.097119,0.300954,0.108133
0.36465,0.478302,1.107933,0.304172,0.099318
0.378097,0.505586,1.117865,0.307097,0.090483
0.39141,0.533259,1.126913,0.309736,0.081631
0.404598,0.561285,1.135076,0.312096,0.072764
0.417667,0.589626,1.142352,0.314185,0.063884
0.430629,0.618247,1.148741,0.316012,0.054993
0.443494,0.64711,1.15424,0.317585,0.046091
0.456277,0.676182,1.158849,0.318916,0.037178
0.468992,0.70543,1.162567,0.320017,0.028254
0.481655,0.73482,1.165392,0.320902,0.019318
0.494282,0.764321,1.167324,0.321589,0.01037
0.506893,0.793904,1.168361,0.322097,0.001408
0.519506,0.823542,1.168502,0.322453,-0.007566
0.532142,0.853208,1.167745,0.322688,-0.016552
0.544824,0.88288,1.16609,0.32284,-0.025547
0.557573,0.91254,1.163536,0.322956,-0.034547
0.570417,0.942172,1.160081,0.323095,-0.043544
0.583381,0.971766,1.155726,0.323325,-0.052527
0.596497,1.001319,1.150474,0.323732,-0.06148
0.609798,1.030834,1.144326,0.324418,-0.07038
0.623322,1.060322,1.137288,0.325502,-0.079196
0.637111,1.089807,1.129368,0.327127,-0.087887
0.651217,1.119322,1.120579,0.329454,-0.0964
0.665696,1.148915,1.110939,0.332669,-0.104667
0.680617,1.178648,1.100473,0.336977,-0.112601
0.696056,1.2086,1.089213,0.342602,-0.120097
0.712107,1.238868,1.077203,0.349774,-0.127026
0.728874,1.269564,1.0645,0.35872,-0.133233
0.746479,1.300819,1.051177,0.369638,-0.138539
0.765055,1.332776,1.037323,0.382674,-0.142738
0.784749,1.365586,1.023049,0.397864,-0.145604
0.805715,1.399399,1.008489,0.415077,-0.146896
0.828101,1.434352,0.993799,0.43392,-0.146375
0.852038,1.470545,0.979162,0.453609,-0.143827
0.877606,1.508012,0.964779,0.472798,-0.139097
0.904806,1.546684,0.950869,0.489344,-0.132146
0.933498,1.586324,0.937655,0.5,-0.123128
0.963329,1.626449,0.925342,0.5,-0.112493
0.993631,1.666221,0.914092,0.5,-0.100959
1.024356,1.705666,0.903997,0.5,-0.089344
1.055455,1.744818,0.895062,0.5,-0.078474
1.086881,1.783707,0.887215,0.5,-0.069115
1.118594,1.822363,0.880303,0.5,-0.061949
1.150559,1.860811,0.874108,0.5,-0.057548
1.182753,1.899067,0.868354,0.5,-0.056375
1.215165,1.937139,0.862716,0.5,-0.058769
1.247795,1.975024,0.856839,0.5,-0.064942
1.280659,2.012706,0.850345,0.5,-0.074966
1.313785,2.050158,0.842849,0.5,-0.08875
1.347218,2.087336,0.833974,0.5,-0.10602
1.38101,2.124188,0.823372,0.5,-0.126291
1.415228,2.160645,0.810742,0.5,-0.148836
2.008754,2.613261,0.50057,0.5,-0.100445
2.052739,2.637037,0.490526,0.5,-0.079551
2.096936,2.660416,0.482571,0.5,-0.061059
2.141297,2.683483,0.476465,0.5,-0.045127
2.18578,2.706315,0.471952,0.5,-0.031755
2.23035,2.728975,0.468777,0.5,-0.020829
2.27498,2.751519,0.466694,0.5,-0.012154
2.319646,2.773988,0.465478,0.5,-0.005486
2.364333,2.796419,0.46493,0.5,-0.000555
2.409026,2.818835,0.464874,0.5,0.00291
2.453716,2.841257,0.465165,0.5,0.005172
2.498398,2.863697,0.465682,0.5,0.006473
2.543066,2.886163,0.46633,0.5,0.007026
2.58772,2.90866,0.467032,0.5,0.007015
2.632357,2.931187,0.467734,0.5,0.006593
2.676979,2.953745,0.468393,0.5,0.005881
2.721587,2.976331,0.468981,0.5,0.004974
2.766183,2.998941,0.469479,0.5,0.003939
2.810769,3.021571,0.469873,0.5,0.002826
2.855347,3.044216,0.470155,0.5,0.001667
2.89992,3.066871,0.470322,0.5,0.000482
2.944491,3.08953,0.47037,0.5,-0.000715
2.989061,3.11219,0.470299,0.5,-0.001912
3.033635,3.134843,0.470107,0.5,-0.003094
3.078215,3.157485,0.469798,0.5,-0.004237
3.122802,3.180111,0.469374,0.5,-0.005307
3.167401,3.202715,0.468844,0.5,-0.006247
3.212013,3.225294,0.468219,0.5,-0.006983
3.256639,3.247844,0.467521,0.5,-0.007408
3.301282,3.270361,0.46678,0.5,-0.00739
3.345941,3.292845,0.466041,0.5,-0.006758
3.390616,3.315297,0.465365,0.5,-0.00531
3.435305,3.337723,0.464834,0.5,-0.002807
3.480003,3.36013,0.464553,0.5,0.001022
3.524703,3.382534,0.464655,0.5,0.006475
3.569395,3.404954,0.465303,0.5,0.013864
3.614063,3.42742,0.466689,0.5,0.023508
3.65869,3.449969,0.46904,0.5,0.035709
3.70325,3.47265,0.472611,0.5,0.050727
3.747711,3.495523,0.477684,0.5,0.068761
3.792034,3.518662,0.48456,0.5,0.089908
3.836173,3.542151,0.493551,0.5,0.114134
3.88007,3.56609,0.504964,0.5,0.141244
3.923657,3.590587,0.519088,0.5,0.170859
3.966857,3.615761,0.536174,0.5,0.202404
4.009579,3.641737,0.556415,0.5,0.235133
4.051722,3.668641,0.579928,0.5,0.268191
4.093175,3.696596,0.606747,0.5,0.300737
4.133815,3.72572,0.636821,0.5,0.332171
4.173513,3.756114,0.670038,0.5,0.362485
0.0,0.0,0.0,-0.102147,0.331445
-0.010213,-0.000169,0.033144,-0.095362,0.332135
-0.019737,-0.000643,0.066358,-0.088154,0.332844
-0.028521,-0.001374,0.099642,-0.080279,0.333559
-0.036495,-0.002306,0.132998,-0.07162,0.334243
-0.043576,-0.003374,0.166422,-0.062147,0.334848
-0.049687,-0.004506,0.199907,-0.051883,0.335323
-0.054753,-0.005621,0.23344,-0.04089,0.33561
-0.058715,-0.006634,0.267001,-0.029249,0.335656
-0.061523,-0.007453,0.300566,-0.017051,0.335411
-0.063143,-0.007985,0.334107,-0.004391,0.33483
-0.063555,-0.008136,0.36759,0.008637,0.333874
-0.062754,-0.007812,0.400978,0.021942,0.33251
-0.060749,-0.006922,0.434229,0.035441,0.33071
-0.057559,-0.005378,0.4673,0.049054,0.328454
-0.053216,-0.003097,0.500145,0.06271,0.325728
-0.047763,-0.0,0.532718,0.076343,0.322522
-0.041251,0.003982,0.56497,0.089895,0.318832
-0.033736,0.008915,0.596853,0.103311,0.31466
-0.025284,0.014855,0.628319,0.116546,0.310011
-0.015963,0.021851,0.65932,0.129555,0.304894
-0.005845,0.029942,0.68981,0.142302,0.299321
0.004994,0.039161,0.719742,0.154754,0.293307
0.01648,0.049531,0.749073,0.166881,0.286871
0.028537,0.061069,0.77776,0.178659,0.280032
0.041089,0.073782,0.805763,0.190066,0.272811
0.054063,0.08767,0.833044,0.201083,0.26523
0.06739,0.102727,0.859567,0.211697,0.257312
0.081001,0.118941,0.885298,0.221893,0.249081
0.094832,0.136291,0.910206,0.231664,0.240561
0.108826,0.154753,0.934262,0.241,0.231775
0.122925,0.174297,0.95744,0.249898,0.222746
0.137081,0.194891,0.979714,0.258355,0.213496
0.151248,0.216495,1.001064,0.266368,0.204048
0.165386,0.239069,1.021469,0.273938,0.194421
0.179461,0.26257,1.040911,0.281068,0.184636
0.193442,0.286952,1.059375,0.287759,0.17471
0.207306,0.312168,1.076846,0.294017,0.164661
0.221031,0.338169,1.093312,0.299845,0.154505
0.234604,0.364905,1.108762,0.305249,0.144255
0.248014,0.392327,1.123188,0.310235,0.133925
0.261254,0.420383,1.13658,0.31481,0.123526
0.274321,0.449024,1.148933,0.31898,0.113069
0.287217,0.478198,1.16024,0.322752,0.102562
0.299947,0.507857,1.170496,0.326134,0.092013
0.312518,0.53795,1.179697,0.329132,0.081427
0.32494,0.568429,1.18784,0.331754,0.070811
0.337228,0.599245,1.194921,0.334007,0.060169
0.349395,0.63035,1.200938,0.3359,0.049502
0.36146,0.661699,1.205888,0.337441,0.038814
0.373441,0.693244,1.20977,0.338638,0.028107
0.385358,0.724942,1.21258,0.339503,0.017379
0.397234,0.756747,1.214318,0.340047,0.006633
0.40909,0.788618,1.214981,0.340284,-0.004132
0.42095,0.820513,1.214568,0.340233,-0.014915
0.432839,0.852391,1.213077,0.339913,-0.025717
0.444782,0.884216,1.210505,0.339352,-0.036536
0.456804,0.91595,1.206852,0.338583,-0.047369
0.468931,0.947562,1.202115,0.337645,-0.058214
0.481191,0.979022,1.196293,0.336589,-0.069062
0.493612,1.010305,1.189387,0.335479,-0.079905
0.506223,1.041392,1.181397,0.334391,-0.090727
0.519058,1.07227,1.172324,0.333419,-0.101508
0.532151,1.102933,1.162173,0.332675,-0.112219
0.545541,1.133387,1.150951,0.332295,-0.122822
0.559272,1.163647,1.138669,0.332439,-0.133268
0.573395,1.193741,1.125342,0.333289,-0.14349
0.587971,1.223714,1.110993,0.33506,-0.153406
0.603069,1.253624,1.095653,0.337986,-0.162912
0.618775,1.283552,1.079361,0.342325,-0.171877
0.635188,1.313593,1.062174,0.348346,-0.180144
0.652425,1.343863,1.044159,0.356318,-0.187525
0.670622,1.374497,1.025407,0.366485,-0.193798
0.689936,1.405643,1.006027,0.379029,-0.198709
0.710539,1.437456,0.986156,0.394024,-0.201975
0.732615,1.470093,0.965959,0.411362,-0.203293
0.756349,1.503691,0.945629,0.430647,-0.202355
0.781903,1.538353,0.925394,0.45106,-0.198879
0.809392,1.574114,0.905506,0.471166,-0.192643
0.838832,1.6109,0.886242,0.488655,-0.183558
0.870077,1.648471,0.867886,0.5,-0.171748
0.902725,1.68634,0.850711,0.5,-0.157686
0.935992,1.723665,0.834942,0.5,-0.142144
0.969815,1.760489,0.820728,0.5,-0.126005
1.004129,1.796855,0.808127,0.5,-0.110141
1.03887,1.832814,0.797113,0.5,-0.095349
1.073979,1.868414,0.787578,0.5,-0.082308
1.109403,1.9037,0.779348,0.5,-0.071574
1.145097,1.938714,0.77219,0.5,-0.06357
1.181027,1.973485,0.765833,0.5,-0.058598
1.217168,2.008036,0.759973,0.5,-0.056842
1.253508,2.042378,0.754289,0.5,-0.058372
1.290046,2.07651,0.748452,0.5,-0.063148
1.32679,2.110419,0.742137,0.5,-0.07101
1.363761,2.144081,0.735036,0.5,-0.081672
1.400988,2.17746,0.726869,0.5,-0.094707
2.010798,2.610901,0.503095,0.5,-0.092934
2.054714,2.634804,0.493802,0.5,-0.076931
2.098832,2.658333,0.486109,0.5,-0.062185
2.143112,2.681555,0.47989,0.5,-0.048962
2.187521,2.70453,0.474994,0.5,-0.037398
2.232028,2.727314,0.471254,0.5,-0.027525
2.276609,2.749952,0.468502,0.5,-0.019296
2.321243,2.772487,0.466572,0.5,-0.012607
2.365913,2.79495,0.465311,0.5,-0.007318
2.410606,2.817369,0.46458,0.5,-0.003268
2.45531,2.839764,0.464253,0.5,-0.000288
2.500018,2.862151,0.464224,0.5,0.001787
2.544724,2.884541,0.464403,0.5,0.003113
2.589425,2.906943,0.464714,0.5,0.003831
2.634118,2.92936,0.465097,0.5,0.004064
2.678803,2.951794,0.465504,0.5,0.003918
2.723478,2.974247,0.465895,0.5,0.003478
2.768145,2.996715,0.466243,0.5,0.002816
2.812805,3.019198,0.466525,0.5,0.001987
2.85746,3.041692,0.466723,0.5,0.001037
2.902111,3.064193,0.466827,0.5,3e-06
2.946761,3.086695,0.466827,0.5,-0.001084
2.991412,3.109196,0.466719,0.5,-0.00219
3.036067,3.131689,0.4665,0.5,-0.003279
3.080728,3.154169,0.466172,0.5,-0.004306
3.125397,3.176633,0.465741,0.5,-0.005213
3.170078,3.199076,0.46522,0.5,-0.005925
3.21477,3.221494,0.464628,0.5,-0.006346
3.259477,3.243884,0.463993,0.5,-0.006355
3.304198,3.266246,0.463358,0.5,-0.005803
3.348932,3.288581,0.462777,0.5,-0.004513
3.393678,3.310892,0.462326,0.5,-0.002276
3.438431,3.333189,0.462098,0.5,0.001146
3.483186,3.355483,0.462213,0.5,0.006017
3.527932,3.377793,0.462815,0.5,0.012618
3.572658,3.400144,0.464077,0.5,0.021241
3.617346,3.422571,0.466201,0.5,0.032171
3.661974,3.445118,0.469418,0.5,0.045673
3.706514,3.467838,0.473985,0.5,0.061965
3.750931,3.490798,0.480181,0.5,0.081195
3.795182,3.514074,0.488301,0.5,0.10341
3.839216,3.537758,0.498642,0.5,0.128531
3.882973,3.561952,0.511495,0.5,0.156322
3.926381,3.586766,0.527127,0.5,0.186375
3.969357,3.612319,0.545765,0.5,0.218104
4.011807,3.638737,0.567575,0.5,0.250773
4.053626,3.666142,0.592652,0.5,0.283558
4.094697,3.694654,0.621008,0.5,0.315674
4.134896,3.724384,0.652576,0.5,0.346586
4.174088,3.755428,0.687234,0.5,0.37635
0.0,0.0,0.0,-0.145573,0.347194
-0.014554,-0.000253,0.034719,-0.137728,0.348637
-0.028308,-0.000971,0.069583,-0.129389,0.350141
-0.041197,-0.002096,0.104597,-0.120268,0.351707
-0.053133,-0.003562,0.139768,-0.110225,0.353302
-0.064019,-0.00529,0.175098,-0.099214,0.354867
-0.073756,-0.007191,0.210585,-0.087259,0.356332
-0.082255,-0.009167,0.246218,-0.074424,0.35762
-0.089439,-0.011109,0.28198,-0.060799,0.358657
-0.095247,-0.012905,0.317846,-0.046486,0.35937
-0.099636,-0.014437,0.353783,-0.031595,0.359693
-0.102579,-0.015585,0.389752,-0.016235,0.359566
-0.104069,-0.016229,0.425709,-0.00051,0.358939
-0.104116,-0.016251,0.461603,0.015479,0.35777
-0.102742,-0.015537,0.49738,0.031637,0.356025
-0.099989,-0.013978,0.532982,0.047877,0.35368
-0.09591,-0.011473,0.56835,0.064117,0.350718
-0.090568,-0.007928,0.603422,0.080284,0.347127
-0.084037,-0.003258,0.638135,0.096309,0.342907
-0.076402,0.00261,0.672425,0.112132,0.338061
-0.067749,0.009742,0.706231,0.127697,0.332597
-0.058173,0.018189,0.739491,0.142954,0.326531
-0.047771,0.027994,0.772144,0.157857,0.31988
-0.03664,0.039186,0.804132,0.172369,0.312667
-0.024878,0.051785,0.835399,0.186452,0.304918
-0.012582,0.065801,0.865891,0.200079,0.296659
0.000155,0.08123,0.895556,0.213221,0.28792
0.013241,0.098063,0.924349,0.225859,0.278733
0.026593,0.116279,0.952222,0.237973,0.269128
0.04013,0.13585,0.979135,0.249549,0.259138
0.053778,0.156741,1.005048,0.260576,0.248794
0.067471,0.17891,1.029928,0.271046,0.238127
0.081149,0.202309,1.053741,0.280954,0.227168
0.094759,0.226888,1.076457,0.290296,0.215945
0.108255,0.252589,1.098052,0.299073,0.204488
0.121599,0.279353,1.118501,0.307286,0.192822
0.134761,0.30712,1.137783,0.314937,0.180972
0.147717,0.335825,1.15588,0.322032,0.168961
0.160449,0.365404,1.172776,0.328575,0.156809
0.172946,0.395791,1.188457,0.334573,0.144537
0.185204,0.426922,1.202911,0.340033,0.132161
0.197223,0.45873,1.216127,0.344963,0.119696
0.209009,0.49115,1.228096,0.349371,0.107155
0.220573,0.524118,1.238812,0.353263,0.094551
0.231928,0.557569,1.248267,0.356649,0.081894
0.243094,0.591441,1.256456,0.359535,0.069191
0.254092,0.625671,1.263375,0.36193,0.056449
0.264947,0.660198,1.26902,0.36384,0.043674
0.275685,0.694961,1.273388,0.365274,0.030871
0.286335,0.729902,1.276475,0.36624,0.018042
0.296928,0.764961,1.278279,0.366746,0.00519
0.307494,0.80008,1.278798,0.366802,-0.007683
0.318067,0.835203,1.27803,0.36642,-0.020575
0.328678,0.870275,1.275972,0.365612,-0.033485
0.33936,0.905241,1.272624,0.364397,-0.046412
0.350146,0.940048,1.267982,0.362796,-0.059354
0.361067,0.974645,1.262047,0.360835,-0.072307
0.372156,1.008982,1.254816,0.358551,-0.085268
0.383443,1.043014,1.24629,0.355987,-0.098228
0.394959,1.076699,1.236467,0.353198,-0.111179
0.406734,1.109998,1.225349,0.350256,-0.124107
0.418799,1.14288,1.212938,0.347248,-0.136992
0.431184,1.17532,1.199239,0.34428,-0.149808
0.443923,1.207304,1.184258,0.341484,-0.16252
0.457053,1.238827,1.168006,0.339016,-0.175081
0.470615,1.269898,1.150498,0.337064,-0.187432
0.484655,1.30054,1.131755,0.335846,-0.199493
0.499234,1.330795,1.111806,0.335612,-0.211168
0.514419,1.360723,1.090689,0.336647,-0.222331
0.530299,1.390407,1.068456,0.339259,-0.232831
0.546978,1.419948,1.045173,0.343776,-0.24248
0.564586,1.449473,1.020925,0.350528,-0.251057
0.583277,1.479126,0.995819,0.359822,-0.258297
0.603232,1.509066,0.969989,0.3719,-0.2639
0.624658,1.539463,0.943599,0.386884,-0.267526
0.64778,1.57048,0.916847,0.404693,-0.268811
0.672827,1.602266,0.889966,0.424924,-0.267381
0.700012,1.634923,0.863228,0.446693,-0.262886
0.729489,1.668483,0.836939,0.468415,-0.255045
0.761301,1.702864,0.811434,0.487508,-0.243719
0.795291,1.737809,0.787063,0.499999,-0.229018
0.83099,1.772816,0.764161,0.5,-0.211449
0.867452,1.807029,0.743016,0.5,-0.19186
0.904595,1.840499,0.72383,0.5,-0.171223
0.942341,1.873289,0.706708,0.5,-0.150491
0.980609,1.905469,0.691659,0.5,-0.13052
1.019325,1.937107,0.678607,0.5,-0.112023
1.058423,1.968274,0.667404,0.5,-0.095557
1.097841,1.999033,0.657849,0.5,-0.081526
1.137531,2.029442,0.649696,0.5,-0.070191
1.17745,2.05955,0.642677,0.5,-0.061684
1.217567,2.089393,0.636508,0.5,-0.056024
1.257859,2.119,0.630906,0.5,-0.053129
1.298312,2.148386,0.625593,0.5,-0.052827
1.338919,2.177558,0.62031,0.5,-0.054863
1.379684,2.206511,0.614824,0.5,-0.058899
1.420612,2.235231,0.608934,0.5,-0.064519
2.016953,2.600929,0.491541,0.5,-0.05248
2.061095,2.624413,0.486293,0.5,-0.044044
2.10535,2.647683,0.481888,0.5,-0.036191
2.149698,2.670775,0.478269,0.5,-0.029068
2.194121,2.693723,0.475362,0.5,-0.022761
2.238603,2.716555,0.473086,0.5,-0.017301
2.283131,2.739299,0.471356,0.5,-0.012679
2.327693,2.761975,0.470088,0.5,-0.008855
2.37228,2.784604,0.469203,0.5,-0.005771
2.416883,2.8072,0.468626,0.5,-0.003355
2.461496,2.829775,0.46829,0.5,-0.00153
2.506115,2.85234,0.468137,0.5,-0.000218
2.550735,2.8749,0.468115,0.5,0.000655
2.595356,2.897462,0.468181,0.5,0.001157
2.639974,2.920028,0.468296,0.5,0.001349
2.684589,2.942599,0.468431,0.5,0.001284
2.729202,2.965176,0.46856,0.5,0.001007
2.773811,2.987759,0.46866,0.5,0.000558
