x,y,theta,v,omega
4.744736,1.874883,1.302881,0.492566,-0.202090
5.965958,5.256584,2.952174,0.500000,-0.088598
3.762748,2.334944,0.200927,0.456784,-0.009751
2.856258,1.539609,3.051655,0.307370,2.000000
1.988624,2.975587,-0.709931,0.477275,-0.878660
0.089885,1.090587,-1.287083,0.420650,0.957202
2.859455,0.778269,1.802803,0.482387,0.009216
0.887827,5.425179,0.532767,0.491163,-0.399754
4.698576,4.028155,2.152057,0.454266,0.553878
1.102865,-0.093176,1.188326,0.485345,0.040587
0.238397,5.917009,0.939223,0.395697,-1.324660
2.091407,4.982004,2.998754,0.494761,0.613029
5.929192,1.623451,-1.323278,0.500000,-0.035564
2.871426,1.049240,-2.941851,0.500000,-0.127955
1.330193,0.090935,0.968857,0.478365,0.028093
2.053143,4.403734,0.764840,0.475044,-0.589941
2.394155,2.850913,2.210504,0.500000,-0.399891
3.738313,1.255259,1.658423,0.500000,0.504790
3.309520,2.030189,1.702378,0.497891,-0.353172
3.628000,1.240249,1.368162,0.457340,-0.986710
3.914186,-0.038766,0.630449,0.491551,0.024161
4.763284,3.519030,2.703962,0.470201,-0.182522
4.867707,3.624034,1.332772,0.500000,0.017268
0.080357,3.187075,1.327845,0.500000,0.416756
3.348956,2.583302,-1.772821,0.500000,-0.124409
5.077770,1.261484,0.759104,0.500000,-0.309582
5.008754,2.389094,2.823902,0.500000,0.446534
4.807940,3.331062,2.825918,0.500000,-0.041586
0.025300,5.389228,-0.262104,0.500000,-0.048351
3.778054,1.699140,0.485333,0.500000,-0.114452
4.312411,3.560399,-1.640736,0.500000,-0.624431
2.898070,1.411041,1.239907,0.420585,-1.436642
5.319336,3.583828,2.550013,0.476283,-0.667040
0.804399,3.371566,2.445603,0.500000,0.580624
0.151858,5.994396,-1.448596,0.444736,-0.947628
4.387891,4.538567,-2.768704,0.500000,-0.219068
2.863824,1.475440,0.904917,0.480878,-0.545557
1.377343,1.981005,2.204144,0.500000,-0.094895
6.094260,5.462510,-1.470781,0.500000,0.063250
1.619947,5.544055,0.867750,0.500000,-0.157712
4.734318,1.563956,2.574608,0.475051,0.410664
2.837411,3.538301,-2.444108,0.493871,0.088561
0.842455,2.691671,2.207418,0.491569,-0.747159
3.406663,5.956510,0.452140,0.495201,-0.143207
1.501133,0.070044,-0.468369,0.499586,0.303301
2.820345,3.514406,2.555121,0.500000,0.080321
6.068406,4.209940,-1.735489,0.461251,-0.241642
3.770587,1.725298,0.300453,0.479324,0.136455
0.435854,4.575980,2.653982,0.428396,-1.595800
-0.069001,1.833893,2.253780,0.500000,-0.176274
-0.048041,0.775200,-2.856775,0.500000,0.081050
3.755434,1.271122,0.737931,0.489521,0.000715
5.089533,1.910347,-0.903792,0.480289,-1.067393
4.449147,5.907682,1.120521,0.499958,0.085210
0.249824,0.082615,-0.834907,0.500000,-0.126458
-0.076132,1.157295,2.990659,0.500000,0.003193
0.680075,2.514548,1.111349,0.455170,-1.496123
3.797683,3.375824,-0.659564,0.500000,0.134171
5.929395,0.489447,3.102862,0.500000,-0.061751
3.345677,4.777781,-2.948310,0.488983,0.167670
0.487407,2.530744,-0.133229,0.500000,0.016169
3.677178,3.076712,-2.651787,0.500000,0.094045
5.237496,3.780385,2.372282,0.496576,-0.175413
0.027632,2.459557,2.883735,0.483912,-0.542053
2.388048,2.594318,1.078403,0.499796,-0.031395
2.002798,5.165063,1.457227,0.422812,1.181629
5.967057,4.540184,-1.228752,0.458628,0.652289
3.465883,3.382851,-0.822910,0.442896,1.062387
2.091823,5.951429,1.411055,0.468448,0.823423
5.912736,5.383369,2.314792,0.493922,-0.325966
4.616171,3.323398,-0.108179,0.424110,-1.078255
0.089936,0.941995,-0.830064,0.426596,1.089766
0.685638,4.121592,1.143979,0.500000,-0.205397
3.526343,3.199535,-0.213822,0.491244,0.775957
5.919282,5.893018,2.927794,0.462726,0.464110
5.902039,5.305921,-0.577461,0.500000,0.110028
0.466368,3.808157,-0.675430,0.500000,0.521260
4.696232,4.493648,-2.358048,0.500000,0.006777
-0.058214,2.327933,1.691186,0.433619,-1.257957
4.689722,3.903057,2.437425,0.500000,-0.534995
4.860796,1.947987,2.680346,0.483157,-0.093629
1.609602,4.402279,2.838877,0.467129,-0.722775
4.881866,5.902024,-1.028680,0.500000,-0.679615
4.139133,4.794186,1.886468,0.481664,-1.008163
0.098608,4.773091,-1.377732,0.497566,0.044861
5.062914,1.239222,-2.268841,0.500000,0.029430
1.853339,3.415059,1.988978,0.500000,0.208734
2.679711,1.809856,-0.886855,0.500000,0.153124
3.296450,3.580899,-1.977338,0.500000,0.401800
5.431456,3.642959,1.392858,0.500000,-0.729981
4.610696,1.811098,2.802802,0.495803,-0.241515
4.920987,0.542221,-0.017288,0.466415,-0.582492
2.401401,0.737483,-0.538395,0.495903,-0.045882
4.209909,3.929579,-0.809209,0.500000,-0.687987
5.282233,0.097460,2.664778,0.500000,0.085122
4.310588,3.899313,1.489444,0.500000,-0.202444
2.104924,2.767383,1.189887,0.500000,-0.106387
0.539075,4.599882,1.848596,0.488879,-0.759981
3.091032,4.776950,-1.876935,0.500000,0.076625
0.817918,3.613230,-0.697510,0.467531,0.164776
0.099266,1.407825,0.121465,0.500000,0.096000
0.770536,2.755953,-1.693967,0.483408,0.005384
4.834557,1.790453,0.180979,0.479412,-0.309581
1.003759,0.070813,-1.134349,0.499930,0.123785
1.752217,2.806121,2.177791,0.489117,-0.531275
1.117914,1.922661,-2.957851,0.500000,0.207894
-0.096001,2.821228,0.128991,0.487550,-0.408796
0.087229,5.274521,0.005347,0.498439,-0.071942
4.628111,1.183321,2.566616,0.500000,0.185934
4.834127,3.629092,-0.878571,0.492070,-0.223801
0.071439,4.596863,-0.605974,0.491076,0.497615
-0.012911,5.950995,-1.737322,0.479459,-0.593845
3.240407,4.323447,0.011798,0.500000,-0.104768
4.615396,3.321249,-2.114093,0.500000,0.159995
4.178914,5.902180,-1.770829,0.500000,0.060852
3.796043,2.156289,2.110465,0.492264,0.102999
0.755614,5.164930,-0.628024,0.482945,0.181867
0.409405,4.502464,-2.292954,0.500000,0.106135
-0.032027,0.846249,1.078980,0.475980,0.125089
3.424120,4.325776,1.094973,0.500000,-0.092853
-0.046264,0.909834,0.048195,0.500000,-0.438515
0.652505,5.978273,-2.651300,0.500000,-0.174525
0.099834,4.897916,-0.678221,0.500000,-0.000472
5.973969,1.350104,1.461773,0.476960,-0.702967
4.052903,4.327316,1.900726,0.468256,1.237785
1.965078,2.739545,1.752258,0.462955,-0.201301
3.301540,2.089402,-1.640962,0.468504,-0.122816
3.092035,3.582427,-2.466395,0.500000,-0.148764
4.763518,3.581941,-2.140647,0.500000,0.096894
3.313056,2.802010,2.947441,0.500000,-0.052503
0.550778,3.695340,-1.463377,0.496691,-0.308074
0.083317,4.747077,-0.095032,0.483715,0.132210
3.546557,1.612248,-2.744525,0.500000,0.292871
3.323656,2.048336,1.568163,0.500000,0.340945
5.909552,2.917857,2.626347,0.496849,-0.240510
5.024983,0.042565,2.737770,0.480133,0.289984
0.614849,5.536016,-1.292444,0.488897,0.258507
0.095521,6.061019,-1.922707,0.500000,-0.021134
1.625055,5.236141,-0.006863,0.500000,0.076250
0.777882,3.605717,-1.637511,0.500000,0.159534
0.423152,5.689289,3.022349,0.487863,-0.309844
5.918907,1.590134,0.429968,0.500000,0.144176
3.669465,2.406726,0.523441,0.481290,-0.535286
1.395755,2.580269,-1.224035,0.500000,-0.217176
0.427722,4.909708,-2.259576,0.500000,-0.275605
0.043355,2.873921,0.157464,0.498460,-0.122028
2.870064,1.747451,0.871328,0.481565,0.225199
0.655582,3.452530,2.698559,0.432158,-1.297731
1.867429,6.095672,0.039769,0.499497,0.036722
5.911433,0.643801,1.872542,0.500000,-0.040506
3.523170,2.955765,-1.770626,0.472048,0.218338
4.979406,0.418968,1.784741,0.477735,-0.958763
3.142989,4.300517,1.471972,0.500000,-0.044311
3.425991,2.934223,1.107190,0.464903,-0.188135
0.070950,2.420254,-2.293221,0.500000,-0.256912
5.915028,4.991866,-0.867662,0.482416,-0.039602
4.613858,1.712663,-1.655257,0.432017,-1.024916
4.388694,4.253963,-2.607401,0.423134,1.091582
0.076089,4.474658,1.058726,0.178753,2.000000
4.848427,3.786037,1.061183,0.494592,-0.027836
1.613969,3.511427,1.960875,0.500000,-0.139200
2.091351,4.886451,-0.028122,0.500000,0.086590
0.038014,2.416586,-1.038675,0.432972,1.138496
3.328509,3.044367,-2.805122,0.093023,2.000000
4.481676,4.596007,2.029476,0.474959,-0.176288
0.538957,2.504586,2.055548,0.500000,0.066637
5.914514,3.499048,-1.322870,0.491801,-0.948571
4.536174,4.293094,0.219688,0.500000,0.013756
5.904054,5.875748,-1.109977,0.495429,-0.006706
0.769858,2.622286,-2.746384,0.483786,0.033292
0.870712,5.315321,1.179481,0.494967,-0.218558
5.948888,5.727739,-0.844193,0.500000,-0.174043
0.430912,3.385402,-3.037057,0.500000,0.034790
1.086708,1.770247,-1.331831,0.491351,-0.028520
1.858057,1.978348,1.432410,0.500000,0.121857
5.912115,0.674361,-0.992928,0.492567,-0.265073
0.746734,3.103837,-0.530470,0.437635,-1.158360
3.327208,1.428215,-2.946569,0.468840,0.893973
1.725782,1.592458,-0.850454,0.500000,0.479118
2.066229,1.755724,-1.375000,0.485856,-0.206794
1.733059,2.973969,1.081231,0.500000,0.340840
6.057588,5.896679,-0.773782,0.480961,0.118912
1.349364,0.057717,3.020922,0.467087,-0.259496
-0.043044,4.509415,1.059181,0.396562,1.659302
4.676674,4.126482,1.960209,0.500000,0.049710
4.010943,0.084001,0.482206,0.500000,0.091236
0.775687,4.108247,3.095062,0.500000,-0.130806
1.688627,4.473506,-1.093973,0.500000,0.053877
5.571119,3.486126,-1.231179,0.500000,-0.092310
4.844864,3.310866,1.713099,0.500000,0.075032
3.345930,2.803545,0.289088,0.500000,-0.408202
4.619047,1.588450,2.696051,0.500000,-0.039763
3.762432,4.300035,-1.259903,0.500000,-0.057980
2.921765,0.048782,-1.036682,0.482428,-0.690551
0.883518,5.331380,-1.955627,0.486650,-0.237463
4.421970,0.028350,2.052546,0.493012,0.029971
2.595333,1.433948,-1.833061,0.498817,0.888419
4.625382,0.445512,1.929468,0.483768,-1.090765
4.676886,4.319440,2.361846,0.494563,-0.274189
3.012636,5.915876,-1.258184,0.473894,0.867277
0.897358,5.860298,-1.957102,0.500000,0.227580
-0.014051,1.261485,0.212883,0.500000,0.367652
4.617927,1.171997,-0.513358,0.500000,-0.029285
0.647202,1.537055,2.165196,0.500000,0.204380
0.156998,-0.089432,-0.366849,0.490245,-0.030237
0.466545,4.160073,0.124122,0.500000,0.169684
5.140628,5.928729,-1.215664,0.485570,-0.060652
3.538750,5.925495,-2.569706,0.492229,-0.923223
4.850390,0.500979,-1.171010,0.500000,-0.163796
3.451372,1.845083,-2.669969,0.500000,-0.164118
0.099856,3.819479,2.225391,0.486832,0.274474
3.581186,3.582843,-0.786490,0.500000,0.122955
1.956608,5.731342,1.135052,0.494266,0.061262
5.934046,3.764345,-2.138617,0.477431,-0.057497
3.087819,4.440623,-1.086198,0.497724,0.148268
0.603951,1.743175,-1.210489,0.469537,-0.316250
5.440035,-0.048519,-2.280252,0.480020,-0.064418
1.326170,1.514714,1.290012,0.478764,-0.035280
-0.047327,1.364705,2.170102,0.313785,-1.830089
3.306670,2.431488,-0.780597,0.486023,0.059411
2.045503,1.521943,-0.056156,0.500000,0.872854
4.402315,4.048352,-0.651803,0.500000,0.150675
4.791711,2.114214,1.305643,0.500000,0.018777
4.258327,4.283280,2.997518,0.500000,0.342281
2.098273,5.615631,-0.362981,0.494604,-0.780288
3.322800,2.051398,2.535385,0.500000,0.033596
1.892445,2.518697,1.688166,0.500000,-0.011411
4.985707,1.234540,-1.040254,0.482994,0.253240
1.455126,1.975455,-2.262673,0.500000,-0.695678
-0.068237,5.125506,2.637813,0.500000,0.131712
2.864291,1.467828,-0.329623,0.500000,-0.372717
0.530629,2.508543,0.705829,0.495493,-0.275216
3.108047,0.081409,2.696253,0.457437,-0.419511
3.733434,-0.066637,2.384543,0.489484,-0.123475
1.259898,2.893999,-1.081407,0.496353,-0.084586
0.879047,4.811475,1.270100,0.411702,-1.270973
0.446487,2.533056,1.239943,0.476894,0.666479
0.091675,4.072963,2.616346,0.411287,-1.260562
2.631031,5.927744,1.000371,0.483465,0.179772
0.422769,4.486953,2.430262,0.490404,0.274347
3.333371,2.759292,1.769532,0.484238,0.326604
2.553300,1.620598,-2.008703,0.494311,-0.351139
3.445026,3.537667,-0.539866,0.478456,-0.654689
4.898318,0.095132,2.270604,0.472934,0.944039
2.814335,4.516523,3.103675,0.498272,-0.137233
1.364261,5.903395,-0.972298,0.500000,0.613927
4.933181,2.386809,-1.361814,0.500000,-0.308020
0.583978,2.521253,0.564833,0.500000,0.014545
1.934506,2.864253,-2.543653,0.447626,-0.071156
3.670085,6.018758,2.888078,0.499469,0.542518
4.393329,3.684792,-0.930871,0.500000,0.008203
1.784125,1.985818,-1.940064,0.500000,0.092950
0.786103,3.441149,-1.318967,0.500000,0.158544
5.982108,1.345523,-3.102497,0.483833,-0.188396
0.547057,4.742306,2.895432,0.489992,-0.488482
2.089948,4.055906,-0.016418,0.490680,0.209944
0.034638,4.934999,1.271065,0.461926,0.101814
5.081229,1.974862,-2.436869,0.468145,-0.244331
3.380278,2.448834,0.032531,0.465828,0.991751
2.109570,1.503732,-1.755098,0.457001,0.506692
2.078623,4.811582,2.967197,0.491470,-0.077340
4.577894,3.701163,-0.211333,0.471253,-0.038582
3.162399,0.088492,0.207810,0.461141,0.979269
5.077252,3.798512,1.161333,0.443220,0.518398
1.109493,1.509918,0.024227,0.500000,-0.274980
1.395420,1.936575,0.933803,0.500000,0.843851
4.621745,0.786262,-0.794202,0.469648,1.231315
4.830911,2.382768,-3.029709,0.500000,-0.016710
1.781507,2.992148,-2.390877,0.480931,0.303443
5.019636,3.787509,1.385346,0.476142,0.038782
0.659144,3.099120,-0.370204,0.463878,-0.849961
4.614245,2.031726,0.657967,0.492190,0.134320
4.692024,0.762442,2.511059,0.465041,0.799255
2.095210,3.672015,1.609920,0.500000,-0.075245
5.962597,5.716451,2.338204,0.500000,-0.245342
4.753865,6.001975,-0.885635,0.428760,-1.317167
0.077511,2.398940,-3.125338,0.345947,2.000000
0.507216,4.224502,0.611875,0.473057,-1.088631
1.844844,5.301887,-2.043289,0.500000,0.181416
2.991547,0.087795,1.330935,0.463405,0.943171
6.075367,5.498183,-1.504986,0.494974,-0.354656
4.625457,1.785786,0.217141,0.500000,-0.066953
5.910851,2.429094,0.904935,0.500000,0.295280
0.092350,0.611696,2.296644,0.484787,0.655751
1.551483,2.502632,0.072245,0.486476,-0.003348
0.995838,1.507153,0.646313,0.481598,-0.458090
2.328200,1.610832,-0.888972,0.446843,0.996713
3.679173,4.782876,2.798756,0.479677,-0.041733
1.157249,1.977504,1.025484,0.500000,0.066098
4.813949,1.842890,1.277263,0.500000,-0.000687
4.972621,3.671670,0.919832,0.494632,0.460820
5.363757,3.314737,2.902954,0.464183,0.571100
0.429355,5.287425,1.689754,0.479505,0.194727
1.659964,5.908138,1.768176,0.483382,-0.116092
3.342043,2.262858,-2.935407,0.500000,-0.058062
3.872327,4.478940,-2.326425,0.252863,-2.000000
0.885229,4.302637,-1.945485,0.500000,-0.155393
4.277863,5.949201,0.391245,0.473286,-0.675736
1.603825,5.916479,2.663059,0.462788,-0.832354
0.064297,3.018509,2.078005,0.500000,0.175438
1.844518,1.584834,-1.525457,0.474597,-0.010539
5.923963,2.060357,1.919591,0.414896,-1.186580
3.692785,4.460108,0.433810,0.468400,-0.703491
3.312868,2.536473,-1.611220,0.470800,-0.141664
3.540114,0.070713,-0.061752,0.493518,-0.340938
3.275782,3.577743,2.908526,0.500000,0.096482
4.694069,0.459523,-2.059383,0.440781,-0.142698
1.964136,2.931538,2.157503,0.500000,-0.101272
1.902109,6.042617,2.390421,0.491066,0.587573
1.989477,5.361333,-2.453066,0.469022,-0.686595
0.889726,4.843631,-2.929638,0.475606,-0.208326
0.562250,4.799995,1.042653,0.451898,0.614122
0.451753,4.889405,-0.062162,0.482896,0.115501
5.014156,3.631047,1.030713,0.500000,0.166646
2.062399,5.978650,2.150630,0.467528,1.440338
1.695300,2.876286,1.224609,0.476031,-0.759718
4.799690,0.019061,-0.895816,0.494009,0.118388
5.081039,1.886866,2.460523,0.500000,0.142739
4.708138,5.913846,2.975249,0.500000,-0.154639
5.337710,5.914981,-0.374143,0.494525,0.819459
3.795034,1.324422,-2.987419,0.500000,-0.197451
2.807954,1.727424,-1.933307,0.500000,0.043189
1.410681,0.075003,0.917509,0.500000,0.031286
0.891976,4.935319,-0.123102,0.500000,-0.189779
1.685985,5.532638,-1.558700,0.500000,-0.049112
4.753090,1.320236,-1.018879,0.478967,-0.371392
1.611820,4.856593,3.035258,0.500000,0.320085
1.621231,1.972996,0.659022,0.500000,0.165575
4.638443,3.366482,0.866185,0.475069,-0.127238
1.940384,3.937999,1.252950,0.496780,0.152271
0.857583,3.008459,0.102872,0.444108,-0.018925
4.686384,3.918022,-1.065341,0.500000,0.155135
2.787249,5.916564,-2.253373,0.488140,0.110268
5.910768,1.616747,-2.145720,0.490064,0.238055
1.211932,0.085427,0.313690,0.454960,0.627453
5.309953,5.913004,-2.988443,0.495610,-0.211996
0.428079,5.511484,2.432874,0.467935,0.861541
0.417958,5.690705,1.683087,0.495450,-0.051226
5.473170,3.541950,-1.017762,0.487564,0.847086
-0.033911,5.593820,1.846224,0.467762,0.091561
2.671897,5.907520,-2.998117,0.422339,-1.443074
2.871608,6.075342,1.877935,0.404313,-1.388405
3.620445,2.444092,0.482039,0.500000,-0.789808
6.002420,0.272532,-1.346512,0.500000,0.048551
1.433142,0.075070,-2.865340,0.500000,-0.082015
2.150264,1.646385,1.713422,0.500000,-0.178484
2.329392,1.808796,3.035874,0.490974,-0.632972
2.681494,1.241120,3.075479,0.497937,-0.451173
5.914664,3.376044,-1.345101,0.483505,0.233602
-0.092611,0.485303,-1.524863,0.470869,-0.323007
5.051566,3.313665,-2.746618,0.118015,2.000000
4.832812,0.816723,0.723589,0.490292,0.044928
1.839845,6.024174,-1.787337,0.500000,-0.345925
2.037466,4.653646,0.847518,0.499996,0.246457
0.448836,3.695469,0.888640,0.453473,-0.967077
1.709276,4.630207,-2.452444,0.500000,0.532837
3.552838,1.790162,-3.076521,0.475690,0.182393
5.921837,4.792867,0.187467,0.482656,-0.640124
0.584192,3.845590,-2.857098,0.448814,1.230411
3.408643,1.590315,-1.322223,0.485080,-0.082137
1.741309,5.564497,-2.308657,0.500000,-0.301256
2.745855,1.570795,-0.769997,0.484605,-0.001589
0.763474,2.901227,0.083333,0.500000,0.218619
1.731363,5.000618,1.818899,0.500000,-0.313475
0.074581,0.406094,-0.433286,0.481964,-0.108148
1.067806,1.974289,-2.535395,0.465514,0.905555
3.372526,4.690058,-0.034727,0.483635,0.367904
1.722150,6.051172,3.017845,0.500000,-0.049321
3.071880,-0.021396,2.365422,0.500000,-0.139788
2.417361,0.782421,3.050755,0.500000,-0.010800
2.071170,4.431961,1.761309,0.474371,-0.585411
4.645782,3.991459,-2.379215,0.500000,0.276372
3.227271,3.358375,-2.345769,0.500000,0.320750
3.795252,3.407399,1.213842,0.484101,-0.922165
0.876765,1.506310,1.149941,0.500000,-0.764864
4.999892,2.379563,2.208579,0.500000,-0.081136
2.807882,3.250905,-2.712227,0.438064,0.527706
1.083442,1.780498,2.424920,0.493150,-0.039784
0.862958,5.327497,-2.357632,0.493429,0.398979
3.789670,1.794740,-2.299399,0.490276,0.521545
5.072918,1.053148,1.823244,0.434469,-1.627770
0.628544,3.614211,-0.480045,0.450667,0.958662
4.308830,-0.042159,-2.206321,0.500000,-0.097206
1.619240,5.724326,-1.679865,0.500000,-0.451243
1.815767,5.728452,0.057084,0.490912,0.788081
0.897796,4.998050,1.953228,0.498257,-0.042608
5.910666,3.771678,2.058102,0.495199,-0.529760
0.891926,5.729643,1.350095,0.411988,-1.553090
2.389145,2.793824,1.507873,0.449568,1.038678
0.082366,5.242550,-2.846201,0.497386,-0.367365
2.513381,0.617691,-1.862828,0.500000,-0.046761
0.531956,3.240761,-1.958799,0.500000,0.201079
4.664511,3.315071,-0.892093,0.495854,0.900878
-0.039259,1.031646,2.562810,0.500000,0.055981
1.283976,2.600003,1.536021,0.091685,-2.000000
4.671556,4.007902,2.986503,0.472692,-0.815448
0.089977,2.700663,0.334445,0.500000,-0.313520
3.598712,0.071512,-2.387514,0.489780,-0.718297
2.673445,1.917956,1.317632,0.500000,0.027109
3.306343,1.372899,2.920506,0.446679,-0.899508
4.516628,4.678324,0.413757,0.483663,-0.776803
0.416983,4.442839,-2.450999,0.500000,-0.306036
1.805186,0.003641,2.686796,0.423460,-1.246848
3.189181,5.963498,-1.440473,0.486826,-0.759810
0.759415,1.504890,0.165801,0.459663,0.760601
0.782620,2.568241,-2.003255,0.500000,0.006091
4.484011,4.390473,0.463849,0.478313,0.589081
4.600854,2.174447,-0.833938,0.484209,-0.353078
2.914917,3.599901,0.568079,0.500000,0.103354
0.446488,5.948865,-0.047011,0.500000,-0.506829
0.890315,5.645343,-2.778836,0.484456,-0.163521
4.724519,0.070143,-2.599419,0.500000,-0.030264
5.075200,1.484443,-2.304672,0.500000,0.037615
2.291677,1.956917,0.988352,0.479859,-1.217614
5.924485,4.734472,-0.251022,0.489475,0.691930
1.938875,1.572827,0.141913,0.420618,1.096115
4.299513,3.315885,-2.220374,0.467701,-0.321980
0.017832,2.806765,2.836400,0.500000,0.148638
2.373773,2.653954,2.943168,0.500000,0.153649
4.381722,3.853801,-2.843364,0.466638,0.151308
3.563945,1.428788,-2.709418,0.469258,-0.609955
5.917247,3.897134,-0.177124,0.480098,0.033513
3.473992,0.092316,-1.527715,0.500000,0.124317
4.419947,3.878158,1.478116,0.479077,-0.352792
2.375924,5.921085,-2.366018,0.494299,0.359697
1.377806,2.531135,2.118435,0.489406,0.224241
3.632604,-0.057737,-2.814854,0.485151,-0.684108
2.401855,0.683061,2.805445,0.468760,-1.041585
4.644154,2.366299,2.682133,0.476667,0.201369
1.651733,2.511337,-2.003156,0.500000,-0.041196
5.032193,0.093120,3.095047,0.480828,-0.668259
5.086400,1.261118,1.013937,0.500000,-0.474627
5.929162,2.921361,-2.933181,0.499505,0.032052
2.411446,1.143266,-0.572542,0.491029,0.494721
1.614332,4.713316,-1.678322,0.499769,-0.907298
0.092477,1.372394,2.922160,0.500000,0.065911
0.545084,2.674804,-1.279118,0.500000,-0.145060
0.871568,5.444918,-2.810683,0.500000,0.017713
2.376112,2.790960,0.101473,0.401598,1.527534
3.327319,1.705468,2.559850,0.500000,-0.001378
1.892721,5.902680,1.560151,0.500000,-0.685833
4.510251,3.342628,-1.340224,0.500000,-0.102897
4.613555,4.353596,0.475873,0.475382,0.039425
0.083664,4.740723,-2.389899,0.486193,-0.006481
2.089793,2.503866,-0.526911,0.500000,-0.638438
1.608247,4.970030,-2.509624,0.416951,-1.328269
5.923880,1.090894,-3.099887,0.500000,0.034792
5.901923,2.903020,2.019025,0.476320,0.806152
4.468427,4.353490,2.166553,0.500000,-0.100397
1.814727,4.159465,-0.365942,0.464503,-0.018487
0.888607,3.544744,-0.869976,0.500000,0.083529
2.171430,2.995077,-0.852908,0.489278,0.114371
2.051582,5.177875,1.292718,0.500000,-0.237623
5.929329,2.628280,-0.564057,0.467789,0.205657
3.794957,1.923523,0.230847,0.500000,0.155538
5.911671,1.951447,2.689389,0.500000,0.232198
3.020957,6.076020,-2.948852,0.500000,0.194813
0.398627,5.924534,-1.215545,0.500000,-0.103365
1.625431,4.973787,-1.022401,0.500000,-0.086559
3.363780,0.072742,1.648867,0.500000,-0.060554
0.706735,1.522623,-2.107200,0.490431,0.270826
3.160316,3.117869,1.793808,0.463219,1.125414
3.787179,0.010771,2.083398,0.463695,-0.130827
2.937529,4.500391,-1.995569,0.500000,0.113882
1.346456,0.025608,-0.090028,0.488431,0.709130
3.069356,-0.094971,1.624688,0.500000,0.253119
3.605202,3.590857,0.616107,0.462052,-0.816048
0.917143,0.065438,-1.085266,0.446118,-1.017123
0.875422,3.065876,2.201025,0.483373,-0.060316
2.075956,4.743021,0.537482,0.500000,0.221043
5.900168,4.537448,-3.035423,0.476340,0.177019
1.918681,2.997622,2.852181,0.485546,-0.373884
4.567916,4.194535,-2.806869,0.500000,-0.038756
0.573175,5.291909,-0.747403,0.500000,-0.035825
0.092305,5.451725,-2.849940,0.486846,-0.123105
5.946472,5.942783,-1.474656,0.476606,0.045905
1.641671,2.511562,0.877550,0.500000,0.498690
1.823807,6.086116,-2.005099,0.478114,0.368537
