x,y,theta,v,omega
0.665696,1.148915,1.110939,0.332669,-0.104667
0.712107,1.238868,1.077203,0.349774,-0.127026
0.765055,1.332776,1.037323,0.382674,-0.142738
0.784749,1.365586,1.023049,0.397864,-0.145604
0.852038,1.470545,0.979162,0.453609,-0.143827
0.904806,1.546684,0.950869,0.489344,-0.132146
0.933498,1.586324,0.937655,0.5,-0.123128
1.024356,1.705666,0.903997,0.5,-0.089344
1.118594,1.822363,0.880303,0.5,-0.061949
1.150559,1.860811,0.874108,0.5,-0.057548
1.215165,1.937139,0.862716,0.5,-0.058769
1.280659,2.012706,0.850345,0.5,-0.074966
1.313785,2.050158,0.842849,0.5,-0.08875
1.38101,2.124188,0.823372,0.5,-0.126291
1.415228,2.160645,0.810742,0.5,-0.148836
2.008754,2.613261,0.50057,0.5,-0.100445
2.052739,2.637037,0.490526,0.5,-0.079551
2.096936,2.660416,0.482571,0.5,-0.061059
2.23035,2.728975,0.468777,0.5,-0.020829
2.27498,2.751519,0.466694,0.5,-0.012154
2.319646,2.773988,0.465478,0.5,-0.005486
2.453716,2.841257,0.465165,0.5,0.005172
2.543066,2.886163,0.46633,0.5,0.007026
2.58772,2.90866,0.467032,0.5,0.007015
2.676979,2.953745,0.468393,0.5,0.005881
2.766183,2.998941,0.469479,0.5,0.003939
2.810769,3.021571,0.469873,0.5,0.002826
2.944491,3.08953,0.47037,0.5,-0.000715
2.989061,3.11219,0.470299,0.5,-0.001912
3.033635,3.134843,0.470107,0.5,-0.003094
3.167401,3.202715,0.468844,0.5,-0.006247
3.212013,3.225294,0.468219,0.5,-0.006983
3.301282,3.270361,0.46678,0.5,-0.00739
3.390616,3.315297,0.465365,0.5,-0.00531
3.480003,3.36013,0.464553,0.5,0.001022
3.524703,3.382534,0.464655,0.5,0.006475
3.65869,3.449969,0.46904,0.5,0.035709
3.70325,3.47265,0.472611,0.5,0.050727
3.747711,3.495523,0.477684,0.5,0.068761
3.88007,3.56609,0.504964,0.5,0.141244
3.923657,3.590587,0.519088,0.5,0.170859
4.009579,3.641737,0.556415,0.5,0.235133
4.093175,3.696596,0.606747,0.5,0.300737
-0.049687,-0.004506,0.199907,-0.051883,0.335323
0.041089,0.073782,0.805763,0.190066,0.272811
0.248014,0.392327,1.123188,0.310235,0.133925
0.299947,0.507857,1.170496,0.326134,0.092013
0.349395,0.63035,1.200938,0.3359,0.049502
0.397234,0.756747,1.214318,0.340047,0.006633
0.481191,0.979022,1.196293,0.336589,-0.069062
0.532151,1.102933,1.162173,0.332675,-0.112219
0.587971,1.223714,1.110993,0.33506,-0.153406
0.652425,1.343863,1.044159,0.356318,-0.187525
0.732615,1.470093,0.965959,0.411362,-0.203293
0.809392,1.574114,0.905506,0.471166,-0.192643
0.902725,1.68634,0.850711,0.5,-0.157686
1.109403,1.9037,0.779348,0.5,-0.071574
1.145097,1.938714,0.77219,0.5,-0.06357
1.253508,2.042378,0.754289,0.5,-0.058372
1.400988,2.17746,0.726869,0.5,-0.094707
0.053778,0.156741,1.005048,0.260576,0.248794
0.121599,0.279353,1.118501,0.307286,0.192822
0.172946,0.395791,1.188457,0.334573,0.144537
0.254092,0.625671,1.263375,0.36193,0.056449
0.296928,0.764961,1.278279,0.366746,0.00519
0.328678,0.870275,1.275972,0.365612,-0.033485
0.372156,1.008982,1.254816,0.358551,-0.085268
0.406734,1.109998,1.225349,0.350256,-0.124107
0.457053,1.238827,1.168006,0.339016,-0.175081
0.514419,1.360723,1.090689,0.336647,-0.222331
0.564586,1.449473,1.020925,0.350528,-0.251057
0.64778,1.57048,0.916847,0.404693,-0.268811
0.672827,1.602266,0.889966,0.424924,-0.267381
0.761301,1.702864,0.811434,0.487508,-0.243719
0.795291,1.737809,0.787063,0.499999,-0.229018
0.83099,1.772816,0.764161,0.5,-0.211449
0.867452,1.807029,0.743016,0.5,-0.19186
0.904595,1.840499,0.72383,0.5,-0.171223
1.019325,1.937107,0.678607,0.5,-0.112023
1.17745,2.05955,0.642677,0.5,-0.061684
1.338919,2.177558,0.62031,0.5,-0.054863
-0.10106,0.010257,0.803653,0.153944,0.358036
-0.079337,0.034503,0.874486,0.188883,0.341832
0.061489,0.28551,1.190871,0.336213,0.212451
0.139175,0.525217,1.309541,0.385666,0.110915
0.167628,0.638635,1.338318,0.396743,0.065816
0.220012,0.873268,1.355042,0.40191,-0.025423
0.246327,0.990488,1.342831,0.396402,-0.071286
0.274357,1.105084,1.316855,0.385931,-0.117181
0.305163,1.215245,1.27712,0.37132,-0.162921
0.316201,1.250698,1.260828,0.3658,-0.178069
0.351991,1.35261,1.202901,0.348755,-0.222847
0.406971,1.477546,1.105156,0.331799,-0.278924
0.438354,1.535845,1.048097,0.330816,-0.303589
0.473264,1.592353,0.98629,0.338864,-0.32409
0.559346,1.705125,0.852657,0.39344,-0.342924
0.614642,1.764143,0.784294,0.439593,-0.33488
0.680707,1.825765,0.718298,0.48569,-0.311115
0.837593,1.947317,0.606007,0.5,-0.221416
0.920985,2.002494,0.564363,0.5,-0.168976
1.006333,2.054597,0.533063,0.5,-0.120737
1.049548,2.079745,0.520989,0.5,-0.099517
1.224653,2.176366,0.491565,0.5,-0.038254
1.445878,2.292806,0.48016,0.5,-0.007848
2.557703,2.864061,0.471521,0.5,-0.000616
4.098585,3.689969,0.658242,0.5,0.339043
0.053933,0.402479,1.347497,0.402186,0.20486
0.111321,0.785131,1.471057,0.453268,0.051699
0.119937,0.875557,1.479669,0.456172,0.017137
0.13224,1.011891,1.479616,0.455109,-0.034843
0.140865,1.102324,1.470911,0.450842,-0.069582
0.15583,1.23571,1.444817,0.439204,-0.121803
0.174706,1.364452,1.403049,0.421614,-0.174052
0.198801,1.486398,1.345626,0.39908,-0.225999
0.22895,1.59966,1.272701,0.373994,-0.276894
0.26561,1.703108,1.184719,0.351125,-0.325193
0.30938,1.797113,1.082718,0.33864,-0.367898
0.325806,1.826724,1.045929,0.33873,-0.380033
0.404441,1.940798,0.888298,0.372555,-0.410048
0.428525,1.969219,0.847293,0.390809,-0.41087
0.484159,2.027161,0.765399,0.437164,-0.401183
0.516282,2.056808,0.72528,0.462318,-0.389811
0.551467,2.086794,0.686299,0.484936,-0.373735
0.671252,2.174438,0.580797,0.5,-0.300418
0.800009,2.251309,0.499683,0.5,-0.209717
0.888729,2.297434,0.46067,0.5,-0.152809
0.933685,2.319319,0.445389,0.5,-0.127372
1.024444,2.361298,0.422212,0.5,-0.08401
1.115985,2.401548,0.407186,0.5,-0.051037
1.161947,2.421232,0.402083,0.5,-0.038228
1.25411,2.460038,0.395497,0.5,-0.019027
1.392664,2.517508,0.39169,0.5,-0.002824
1.531314,2.574744,0.39164,0.5,0.003553
1.623728,2.61295,0.392431,0.5,0.004732
1.669923,2.632082,0.392904,0.5,0.004794
1.762285,2.670413,0.393847,0.5,0.004323
1.854612,2.708827,0.394672,0.5,0.003474
1.993053,2.766569,0.395576,0.5,0.002135
2.085322,2.805122,0.395964,0.5,0.001392
2.26983,2.882303,0.396347,0.5,0.000327
2.315953,2.901607,0.396379,0.5,0.000116
2.546573,2.998119,0.396225,0.5,-0.001025
2.5927,3.017414,0.396122,0.5,-0.001326
2.823383,3.113773,0.395087,0.5,-0.003325
3.100406,3.228916,0.392599,0.5,-0.00423
3.377658,3.343508,0.392485,0.5,0.011536
0.058091,0.535937,1.478836,0.466853,0.200084
0.064894,0.629819,1.516999,0.481009,0.162975
0.069385,0.775571,1.56032,0.494261,0.107292
0.069638,0.824996,1.571049,0.496739,0.088776
0.069404,0.874669,1.579927,0.49839,0.070288
0.066688,1.024396,1.595477,0.499913,0.014946
0.064117,1.124344,1.596622,0.499872,-0.021951
0.061802,1.22427,1.590383,0.499049,-0.058972
0.060427,1.373553,1.567107,0.493303,-0.114953
0.061964,1.471841,1.542235,0.485206,-0.15266
0.066233,1.568239,1.509806,0.47339,-0.190669
0.073783,1.66188,1.469763,0.458022,-0.22889
0.078924,1.707392,1.446874,0.449147,-0.248025
0.100222,1.837448,1.366742,0.418988,-0.30507
0.130608,1.956054,1.269637,0.387196,-0.36024
0.17009,2.062224,1.156374,0.361426,-0.410629
0.201659,2.126635,1.072756,0.353244,-0.439133
0.238116,2.187144,0.983738,0.357149,-0.460922
0.332085,2.302821,0.796151,0.414039,-0.470828
0.361731,2.331718,0.749068,0.437627,-0.463331
0.430399,2.389841,0.657646,0.48484,-0.433259
0.4694,2.418636,0.61432,0.499998,-0.410503
0.553354,2.472918,0.534948,0.499999,-0.352441
0.641071,2.520897,0.467763,0.499999,-0.285332
0.686015,2.542802,0.43923,0.499999,-0.251312
0.823899,2.601792,0.373577,0.499999,-0.157847
0.91754,2.636874,0.344659,0.5,-0.107596
1.059432,2.685509,0.318376,0.5,-0.05307
1.15456,2.716338,0.309063,0.5,-0.029291
1.29762,2.761435,0.302727,0.5,-0.008066
1.393094,2.79118,0.301532,0.5,-0.000783
1.536324,2.835735,0.30189,0.5,0.003876
1.631789,2.865506,0.302716,0.5,0.004556
1.679512,2.880423,0.303172,0.5,0.004494
1.727229,2.895361,0.303621,0.5,0.004267
1.87034,2.940295,0.304794,0.5,0.003106
1.965722,2.970333,0.305372,0.5,0.002249
2.013407,2.985371,0.305597,0.5,0.001846
2.108768,3.015474,0.305929,0.5,0.001117
2.204122,3.045602,0.306119,0.5,0.000482
2.347146,3.090813,0.306176,0.5,-0.000389
2.394821,3.105882,0.306137,0.5,-0.000684
2.442497,3.12095,0.306069,0.5,-0.000992
2.585533,3.166121,0.305671,0.5,-0.002034
2.680904,3.196194,0.305226,0.5,-0.002812
2.776291,3.226217,0.304625,0.5,-0.003558
2.823991,3.241206,0.304269,0.5,-0.003861
2.91941,3.271128,0.303476,0.5,-0.004122
3.158054,3.345619,0.30192,0.5,0.000703
3.539456,3.466153,0.317306,0.5,0.062552
0.08468,0.706783,1.591088,0.499984,0.193907
0.083181,0.756759,1.610479,0.499975,0.174622
0.073545,0.906425,1.657183,0.499964,0.118298
0.020045,1.353164,1.699041,0.499968,-0.042106
0.007718,1.452394,1.688837,0.499967,-0.077916
-0.007977,1.601556,1.659985,0.499962,-0.133181
-0.015508,1.70126,1.631452,0.499964,-0.171435
-0.020501,1.851144,1.574104,0.499334,-0.231287
-0.020089,1.901074,1.550975,0.497652,-0.251891
-0.018476,1.950812,1.525786,0.494565,-0.272786
-0.011321,2.048987,1.469114,0.483719,-0.315264
0.010045,2.190006,1.368098,0.457165,-0.379568
0.031604,2.277743,1.29007,0.435621,-0.421452
0.07469,2.397677,1.157678,0.40601,-0.479039
0.152472,2.536396,0.956819,0.395772,-0.533003
0.201866,2.599042,0.849571,0.413346,-0.542025
0.260797,2.659107,0.741365,0.447158,-0.532925
0.331438,2.71715,0.636053,0.486751,-0.501566
0.413608,2.771713,0.538187,0.5,-0.447381
0.457098,2.796373,0.493449,0.499999,-0.413591
0.546989,2.840129,0.414385,0.499999,-0.339095
0.639786,2.877347,0.350381,0.499999,-0.263647
0.686969,2.893889,0.324016,0.499999,-0.22802
0.782434,2.923634,0.281746,0.499999,-0.164063
0.927406,2.962105,0.24052,0.499999,-0.09023
1.024726,2.985094,0.224337,0.499999,-0.055728
1.171206,3.017396,0.211388,0.499999,-0.022366
1.269023,3.038176,0.207636,0.499999,-0.009478
1.415834,3.068941,0.205996,0.499999,0.000568
1.513717,3.089405,0.206276,0.499999,0.003315
1.61159,3.10992,0.207002,0.499999,0.00424
1.758368,3.140843,0.208267,0.499999,0.003856
1.856199,3.161556,0.209003,0.499999,0.003104
2.002921,3.192742,0.209807,0.499999,0.001839
2.100725,3.213586,0.210134,0.499999,0.001041
2.149624,3.224018,0.210238,0.499999,0.000664
2.198523,3.234454,0.210305,0.499999,0.000298
2.345217,3.26577,0.210287,0.499999,-0.000772
2.443016,3.286636,0.210097,0.499999,-0.001497
2.589726,3.317881,0.209536,0.499999,-0.002604
2.687544,3.338656,0.208981,0.499999,-0.003248
2.834296,3.369701,0.207948,0.499999,-0.003579
2.932149,3.390312,0.207256,0.499999,-0.002805
3.030014,3.410864,0.206786,0.499999,-0.000498
3.274654,3.46235,0.209386,0.499999,0.018847
3.421268,3.49404,0.217499,0.499999,0.047138
3.760775,3.578801,0.287741,0.499999,0.195986
4.085475,3.707737,0.496003,0.499999,0.436271
-0.021682,0.027756,0.829799,0.239,0.630924
0.125735,1.016385,1.729896,0.499986,0.136127
0.108593,1.1149,1.755386,0.499986,0.101864
0.079015,1.261946,1.78102,0.499987,0.053204
-0.045571,1.848791,1.741205,0.499986,-0.139641
-0.061106,1.94757,1.711468,0.499985,-0.176399
-0.073329,2.046811,1.674259,0.499985,-0.215633
-0.083727,2.196414,1.603309,0.499983,-0.279644
-0.084125,2.296396,1.545107,0.499981,-0.325778
-0.078243,2.3962,1.477551,0.499986,-0.374297
-0.055633,2.544337,1.357764,0.497681,-0.449556
-0.044021,2.592728,1.312808,0.494311,-0.474526
-0.030281,2.640206,1.265355,0.489417,-0.498967
0.023662,2.774572,1.108737,0.469955,-0.565072
0.096174,2.893416,0.93414,0.458056,-0.608978
0.188,2.996291,0.750006,0.471323,-0.612054
0.223448,3.027344,0.688801,0.481386,-0.600647
0.344932,3.110388,0.514839,0.499999,-0.52498
0.434353,3.155056,0.413528,0.499999,-0.447728
0.575177,3.206447,0.292002,0.499999,-0.319773
0.623282,3.220072,0.260025,0.499999,-0.278885
0.671774,3.232252,0.232137,0.499999,-0.240322
0.81879,3.261903,0.170434,0.499999,-0.142908
0.91756,3.277517,0.144434,0.499999,-0.094584
1.066256,3.297231,0.121584,0.499999,-0.044889
1.165567,3.308942,0.113751,0.499999,-0.024115
1.264946,3.320072,0.109678,0.499999,-0.010696
1.414065,3.336305,0.107732,0.499999,-9.7e-05
1.463775,3.341681,0.107723,0.499999,0.001703
1.513484,3.347061,0.107893,0.499999,0.002907
1.612899,3.35786,0.108548,0.499999,0.004016
1.762006,3.374201,0.109763,0.499999,0.003787
1.8614,3.385192,0.110488,0.499999,0.003067
2.010479,3.401795,0.111279,0.499999,0.00176
2.109858,3.412916,0.111587,0.499999,0.00089
2.209235,3.42406,0.111723,0.499999,5.4e-05
2.3583,3.440779,0.111618,0.499999,-0.00115
2.457679,3.451906,0.111349,0.499999,-0.001916
2.50737,3.457457,0.111157,0.499999,-0.002275
2.557062,3.462998,0.11093,0.499999,-0.002602
2.706147,3.479541,0.110073,0.499999,-0.003181
2.805545,3.490495,0.109442,0.499999,-0.002867
2.954653,3.506822,0.108777,0.499999,-0.00011
3.054062,3.517682,0.108945,0.499999,0.004399
3.153463,3.528607,0.110171,0.499999,0.012331
3.550467,3.577307,0.1454,0.499999,0.109535
3.649235,3.592934,0.16959,0.499999,0.157991
0.314551,0.712029,1.592588,0.499994,0.308417
0.31269,0.761991,1.62343,0.499994,0.282497
0.304673,0.861656,1.677487,0.499994,0.235113
0.283718,1.010158,1.741684,0.499995,0.174321
0.265042,1.108392,1.774766,0.499995,0.139755
0.231778,1.254647,1.812055,0.499995,0.095076
0.206996,1.351525,1.829735,0.499995,0.068996
0.180754,1.448019,1.842314,0.499995,0.045029
0.167236,1.496156,1.846817,0.499995,0.033616
0.139687,1.592285,1.852425,0.499995,0.011489
0.111811,1.68832,1.853634,0.499995,-0.010277
0.043459,1.928789,1.837321,0.499995,-0.067639
0.005579,2.073922,1.813167,0.499995,-0.10757
-0.01734,2.171257,1.790177,0.499995,-0.137973
-0.046738,2.318332,1.743699,0.499995,-0.191003
-0.062007,2.417152,1.703501,0.499994,-0.232226
-0.072876,2.516548,1.6548,0.499994,-0.278698
-0.078883,2.666374,1.563473,0.499994,-0.358518
-0.074495,2.766253,1.488856,0.499994,-0.417848
-0.052509,2.914517,1.354122,0.499992,-0.512486
-0.040514,2.96305,1.302874,0.499992,-0.544195
-0.025972,3.010881,1.248454,0.499991,-0.575161
0.011153,3.10367,1.130465,0.499988,-0.632135
0.087776,3.232338,0.933919,0.499812,-0.692074
0.188745,3.342634,0.724306,0.498759,-0.696524
0.22722,3.374355,0.654654,0.49921,-0.681281
0.310347,3.429665,0.52082,0.499999,-0.624555
0.399926,3.473974,0.399843,0.499999,-0.540807
0.446486,3.492184,0.345763,0.499999,-0.493191
0.590707,3.533012,0.212534,0.499999,-0.347209
0.689093,3.550808,0.147647,0.499999,-0.259088
0.788331,3.563048,0.099742,0.499999,-0.184545
0.9379,3.574231,0.053479,0.499999,-0.100963
1.037802,3.57862,0.035361,0.499999,-0.06263
1.137758,3.581566,0.024307,0.499999,-0.035749
1.287728,3.584526,0.01636,0.499999,-0.011601
1.387716,3.586058,0.014526,0.499999,-0.003048
1.537701,3.5882,0.014347,0.499999,0.002886
1.63769,3.589666,0.015004,0.499999,0.004097
1.737678,3.591208,0.015836,0.499999,0.004132
1.887658,3.593673,0.016992,0.499999,0.003128
1.987643,3.595402,0.017573,0.499999,0.002196
2.087627,3.59718,0.017963,0.499999,0.001227
2.237602,3.599896,0.018189,0.499999,-0.000177
2.337585,3.601712,0.018109,0.499999,-0.001053
2.437569,3.603511,0.017857,0.499999,-0.001855
2.587546,3.606143,0.017199,0.499999,-0.002745
2.687531,3.607835,0.016637,0.499999,-0.002874
2.837511,3.610269,0.015855,0.499999,-0.001508
2.937499,3.611842,0.015669,0.499999,0.001297
3.037486,3.613428,0.016156,0.499999,0.006626
3.187463,3.616052,0.019445,0.499999,0.022024
3.287439,3.618237,0.024636,0.499999,0.039461
3.387396,3.621123,0.03368,0.499999,0.064673
0.255786,0.132393,0.845328,0.499995,0.970103
0.314625,0.21307,1.032631,0.499997,0.835473
0.401105,0.894993,1.695612,0.499998,0.174078
0.386987,0.993986,1.728173,0.499998,0.131532
0.360774,1.14167,1.76253,0.499998,0.084447
0.340919,1.239678,1.77821,0.499998,0.061754
0.319745,1.33741,1.789631,0.499998,0.044284
0.286295,1.483631,1.800847,0.499998,0.025159
0.26326,1.580941,1.805377,0.499998,0.015612
0.228103,1.726762,1.808845,0.499998,0.003931
0.204493,1.823935,1.809274,0.499998,-0.003194
0.18091,1.921114,1.808273,0.499998,-0.010616
0.169174,1.969717,1.807211,0.499998,-0.01466
0.145905,2.066971,1.80384,0.499998,-0.023888
0.123057,2.164326,1.798524,0.499998,-0.035321
0.090053,2.310648,1.785789,0.499998,-0.058651
0.069317,2.408474,1.773063,0.499998,-0.079908
0.041109,2.555792,1.745085,0.499998,-0.123466
0.025031,2.654487,1.718561,0.499998,-0.162253
0.011972,2.753626,1.683829,0.499998,-0.210351
0.00012,2.903124,1.612095,0.499998,-0.301997
0.031275,3.250462,1.317476,0.499998,-0.594166
0.062126,3.345517,1.194238,0.499997,-0.680012
0.082079,3.391353,1.126236,0.499997,-0.718111
0.131478,3.478195,0.979334,0.499997,-0.776686
0.193477,3.556524,0.822297,0.499996,-0.800298
0.228933,3.591759,0.742267,0.499991,-0.795247
0.350337,3.679279,0.510052,0.499999,-0.709935
0.394802,3.702121,0.439058,0.499999,-0.663049
0.440731,3.72186,0.372753,0.499999,-0.610639
0.584479,3.764102,0.206392,0.499999,-0.44153
0.683115,3.780385,0.123551,0.499999,-0.33512
0.782683,3.789495,0.061341,0.499999,-0.24296
0.9326,3.793713,-8.7e-05,0.499999,-0.137098
1.032589,3.792401,-0.024827,0.499999,-0.087386
1.182487,3.786946,-0.045552,0.499999,-0.038525
1.282366,3.782034,-0.052174,0.499999,-0.019033
1.38222,3.776646,-0.055299,0.499999,-0.006942
1.531985,3.768247,-0.056295,0.499999,0.001998
1.631827,3.762644,-0.055759,0.499999,0.00419
1.731674,3.757113,-0.05488,0.499999,0.0047
1.881454,3.748989,-0.053526,0.499999,0.003864
1.981312,3.743677,-0.052801,0.499999,0.002859
2.081174,3.738426,-0.052284,0.499999,0.00176
2.230971,3.73062,-0.051919,0.499999,0.000148
2.330836,3.72543,-0.051941,0.499999,-0.000843
2.480632,3.717618,-0.052327,0.499999,-0.002101
2.580494,3.712366,-0.052779,0.499999,-0.002645
2.680353,3.707064,-0.05332,0.499999,-0.002722
2.830137,3.699012,-0.054037,0.499999,-0.001129
2.92999,3.693603,-0.054136,0.499999,0.001957
2.979917,3.690903,-0.05394,0.499999,0.004428
3.029845,3.688218,-0.053497,0.499999,0.007703
3.179642,3.680426,-0.0498,0.499999,0.024051
3.279531,3.675709,-0.044162,0.499999,0.042388
3.379452,3.671748,-0.034478,0.499999,0.068746
3.529408,3.668339,-0.008568,0.499999,0.12704
3.927913,3.695307,0.178375,0.499999,0.396511
0.390095,0.600119,1.573801,0.499999,0.292242
0.218093,1.938295,1.717797,0.499999,0.00042
0.196109,2.086675,1.718,0.499999,0.00083
0.144853,2.432901,1.716357,0.499999,-0.012364
0.130484,2.531863,1.71336,0.499999,-0.024232
0.116536,2.630885,1.707689,0.499999,-0.042623
0.097176,2.779629,1.690956,0.499999,-0.087393
0.086109,2.879013,1.6714,0.499999,-0.132398
0.07437,3.028538,1.622879,0.499999,-0.228671
0.072338,3.078495,1.600011,0.499999,-0.269258
0.071551,3.128487,1.573086,0.499999,-0.314172
0.184799,3.608679,1.012585,0.499999,-0.840344
0.213032,3.649927,0.928551,0.499999,-0.86437
0.279555,3.724422,0.754695,0.499999,-0.86848
0.400752,3.812122,0.501817,0.499999,-0.767127
0.445467,3.834469,0.425105,0.499999,-0.71312
0.587475,3.882025,0.229322,0.499999,-0.527869
0.685853,3.899732,0.129965,0.499999,-0.406036
0.785418,3.908794,0.054368,0.499999,-0.298116
0.885372,3.911367,-0.000545,0.499999,-0.208824
0.935368,3.910818,-0.021428,0.499999,-0.171545
1.035292,3.907042,-0.052485,0.499999,-0.111023
1.184949,3.896967,-0.079025,0.499999,-0.050579
1.284598,3.888603,-0.087782,0.499999,-0.026028
1.384192,3.879598,-0.092118,0.499999,-0.010537
1.533539,3.865625,-0.093857,0.499999,0.001271
1.6331,3.856271,-0.093413,0.499999,0.004383
1.732669,3.846988,-0.092469,0.499999,0.005326
1.882038,3.833256,-0.090904,0.499999,0.004623
1.98163,3.824223,-0.09003,0.499999,0.003537
2.081227,3.815266,-0.089384,0.499999,0.002308
3.027401,3.730104,-0.090394,0.499999,0.007626
3.176809,3.71679,-0.086709,0.499999,0.024119
3.276455,3.708392,-0.081049,0.499999,0.042655
3.426047,3.697362,-0.064364,0.499999,0.086284
3.625839,3.688674,-0.016926,0.499999,0.182157
3.825704,3.693707,0.07574,0.499999,0.321997
0.557476,0.144281,0.445135,0.200545,0.098418
0.665785,0.199829,0.501279,0.205941,0.086993
0.9156,0.355589,0.607681,0.215128,0.064245
1.021217,0.432011,0.644097,0.221379,0.055815
1.147727,0.530809,0.680265,0.246443,0.046002
1.272491,0.63459,0.705498,0.318115,0.036043
1.378527,0.726215,0.718701,0.411305,0.02758
1.513359,0.845419,0.728267,0.499999,0.01762
1.625064,0.945528,0.732823,0.5,0.010747
1.736409,1.046039,0.735587,0.5,0.007189
1.847514,1.146813,0.737817,0.5,0.009447
0.277833,1.332533,1.305471,0.382039,-0.184085
0.362423,1.57291,1.144286,0.344654,-0.289765
0.44532,1.723553,0.986523,0.35555,-0.348947
0.510937,1.812048,0.879727,0.398132,-0.365407
0.565296,1.873025,0.806633,0.441916,-0.362279
0.596445,1.904369,0.770405,0.465296,-0.355276
0.630405,1.936173,0.734877,0.486168,-0.344285
0.667028,1.968143,0.700449,0.499995,-0.329295
0.786156,2.059205,0.607537,0.499999,-0.26557
0.955678,2.165197,0.516242,0.499999,-0.166965
1.043427,2.213147,0.485108,0.499999,-0.123416
1.177281,2.280831,0.453632,0.499999,-0.071793
1.267465,2.324038,0.440611,0.499999,-0.046855
1.449017,2.40793,0.427191,0.499999,-0.016014
1.494541,2.428609,0.42559,0.499999,-0.011396
1.631247,2.490344,0.423197,0.499999,-0.002604
1.813625,2.572432,0.42298,0.499999,0.001656
1.859217,2.592959,0.423145,0.499999,0.001975
3.499351,3.334534,0.436643,0.499999,0.050404
0.138448,1.481039,1.458195,0.447026,-0.174195
0.203538,1.810097,1.269636,0.382739,-0.313631
0.256816,1.949101,1.13445,0.359694,-0.376417
0.327625,2.074479,0.976233,0.371768,-0.422104
0.398284,2.165637,0.847922,0.418029,-0.432882
0.457774,2.227404,0.761665,0.462621,-0.422389
0.568349,2.320226,0.638892,0.499999,-0.374499
