x,y,theta,v,omega
5.808063,2.142017,-1.591823,0.5,-0.100532
5.806761,2.092034,-1.601876,0.5,0.016285
5.805248,2.042057,-1.600248,0.5,-0.053287
5.803642,1.992083,-1.605576,0.5,-0.02096
5.801851,1.942115,-1.607672,0.487077,-0.078863
5.799864,1.893448,-1.615559,0.5,-0.270115
5.789709,1.743797,-1.643821,0.471339,-0.13436
5.785954,1.696813,-1.657257,0.486954,-0.076747
5.781563,1.648317,-1.664932,0.5,-0.053672
5.77673,1.598551,-1.670299,0.462361,0.214694
5.772631,1.552498,-1.64883,0.494959,-0.01506
1.011511,5.427067,-1.274633,0.5,-0.50245
1.024896,5.378898,-1.324878,0.5,-0.247149
1.036468,5.330257,-1.349593,0.5,-0.381701
1.046505,5.281277,-1.387763,0.5,-0.381846
1.054665,5.231951,-1.425947,0.490341,-0.170199
2.888461,0.57063,0.793329,0.460983,1.415217
2.944286,0.644653,1.033556,0.437618,1.272308
2.964233,0.683572,1.160787,0.456204,1.249411
2.979761,0.726437,1.285728,0.441781,1.214528
2.989583,0.769481,1.407181,0.499434,0.786319
2.995773,0.819027,1.485813,0.486328,0.636702
2.998356,0.867582,1.549483,0.473621,0.439637
2.998325,0.914941,1.593447,0.488581,0.30041
2.996485,0.963762,1.623488,0.5,0.229558
2.993278,1.013658,1.646444,0.5,0.285105
2.988789,1.063455,1.674954,0.5,0.207351
2.983076,1.113126,1.695689,0.497232,0.018117
2.976837,1.162457,1.697501,0.487113,-0.187953
2.971136,1.210832,1.678706,0.5,-0.060328
2.965901,1.260558,1.672673,0.494928,-0.054286
2.961001,1.309807,1.667244,0.486963,-0.281823
2.956996,1.358337,1.639062,0.475583,-0.112091
2.954017,1.405801,1.627853,0.5,0.010337
2.95114,1.455719,1.628887,0.5,-0.189512
2.948711,1.505659,1.609935,0.483903,-0.298077
2.947538,1.554033,1.580128,0.496019,0.109754
2.946803,1.603629,1.591103,0.496574,-0.011575
2.945823,1.653277,1.589946,0.5,-0.011076
2.944894,1.703268,1.588838,0.5,0.052244
2.943861,1.753258,1.594062,0.498693,0.017505
2.942657,1.803112,1.595813,0.5,0.393439
2.940424,1.853059,1.635157,0.499258,0.438609
2.936121,1.902795,1.679018,0.485272,0.281985
2.9302,1.950958,1.707216,0.482315,0.588779
2.922239,1.998521,1.766094,0.495603,0.420713
4.040847,5.754811,-0.973686,0.5,0.201655
4.259248,2.42561,1.700239,0.447156,-0.105068
4.182514,3.203026,1.687905,0.49872,-0.075193
4.176873,3.252577,1.680385,0.5,0.174124
4.170973,3.302227,1.697798,0.5,-0.045334
4.15897,3.401503,1.680129,0.5,-0.195003
4.153999,3.451255,1.660629,0.5,-0.051371
4.149641,3.501064,1.655492,0.5,0.074531
4.145226,3.550869,1.662945,0.5,-0.06001
4.140775,3.60067,1.656944,0.494639,0.170074
4.1361,3.649912,1.673951,0.5,-0.040392
4.131052,3.699657,1.669912,0.5,0.220053
4.655153,0.209775,-4.001429,0.328125,2.0
4.279483,0.267608,-2.972029,0.499492,-0.004474
4.084508,0.235455,-2.979939,0.49504,-0.046675
4.035631,0.227601,-2.984606,0.5,-0.258307
3.98615,0.220423,-3.010437,0.5,-0.143853
3.936534,0.214241,-3.024822,0.48443,-0.400068
3.888321,0.209561,-3.064829,0.5,0.058909
3.83848,0.205579,-3.058938,0.489019,-0.065919
3.789732,0.201703,-3.06553,0.450533,-0.115034
3.74479,0.198538,-3.077033,0.5,-0.356723
3.694848,0.196202,-3.112706,0.476198,-0.168907
3.647238,0.195229,-3.129596,0.5,-0.029099
3.597241,0.194702,-3.132506,0.5,-0.002108
3.547243,0.194253,-3.132717,0.493137,-0.180783
3.49793,0.194261,-3.150795,0.5,0.03803
3.447932,0.194626,-3.146993,0.497067,-0.088518
3.398227,0.195114,-3.155844,0.493645,-0.020064
3.348869,0.195867,-3.157851,0.464728,0.146982
3.302398,0.196281,-3.143153,0.5,-0.012158
3.252398,0.19639,-3.144368,0.5,0.062938
3.202398,0.196371,-3.138075,0.5,-0.079226
3.152398,0.196393,-3.145997,0.499376,-0.005469
3.102461,0.196627,-3.146544,0.469945,-0.139913
3.05547,0.197188,-3.160535,0.494245,-0.103108
2.95609,0.200098,-3.181095,0.5,-0.001257
2.906129,0.202076,-3.18122,0.490482,0.220461
2.857102,0.203478,-3.159174,0.493952,0.154379
2.80771,0.203966,-3.143736,0.4901,0.05486
2.7587,0.203936,-3.13825,0.483387,-0.176181
2.710363,0.2042,-3.155868,0.482481,0.005925
2.662119,0.204875,-3.155276,0.5,0.078017
2.612122,0.205364,-3.147474,0.5,-0.017044
2.562123,0.205701,-3.149179,0.499345,0.014053
2.51219,0.206044,-3.147773,0.5,0.092826
2.46219,0.206121,-3.138491,0.5,-0.089815
2.41219,0.206191,-3.147472,0.5,0.033074
2.362191,0.206402,-3.144165,0.5,-0.020021
2.312191,0.206581,-3.146167,0.5,0.045467
2.213686,0.206843,-3.147649,0.5,0.003231
2.113711,0.208539,-3.191902,0.481715,-0.226651
2.065632,0.211506,-3.214567,0.480362,-0.465471
2.017822,0.216122,-3.261114,0.494778,-0.514032
1.968871,0.223281,-3.312517,0.477819,-0.521496
1.922018,0.232633,-3.364667,0.498461,-0.480383
1.873691,0.244823,-3.412705,0.5,-0.527153
1.211921,0.554886,-3.621215,0.479487,0.049813
1.125982,0.599385,-3.623798,0.5,-0.005544
1.037417,0.64582,-3.625491,0.5,0.127326
5.829715,3.163416,-3.580343,0.312725,2.0
5.800268,3.173791,-3.380343,0.358003,2.0
4.619143,2.470047,-2.414277,0.5,0.26105
2.141984,3.214687,-0.238557,0.441269,-1.286011
2.442206,2.961944,-1.16912,0.5,-0.796622
2.459901,2.915194,-1.248782,0.479778,-0.834704
2.473169,2.869102,-1.332253,0.5,-0.767757
2.483108,2.820112,-1.409029,0.452196,-0.642289
2.488953,2.775279,-1.473258,0.447072,-0.875935
2.48963,2.683791,-1.654276,0.440569,-1.243054
2.483241,2.640228,-1.778581,0.458095,-0.952846
2.471671,2.595922,-1.873866,0.402539,-1.295695
2.457205,2.558387,-2.003435,0.46691,-1.036915
2.435469,2.517088,-2.107126,0.446533,-1.21134
2.410385,2.480179,-2.22826,0.447852,-1.290069
2.380809,2.446591,-2.357267,0.455009,-1.250992
2.346677,2.416547,-2.482367,0.457452,-1.215651
0.931487,2.105767,-2.923633,0.468707,-0.070018
0.88569,2.095792,-2.930635,0.435575,0.257947
0.843221,2.086123,-2.90484,0.5,0.170621
0.794718,2.073982,-2.887778,0.469405,0.263063
0.749441,2.061599,-2.861472,0.483105,0.227989
0.70317,2.047714,-2.838673,0.449291,0.471963
0.660619,2.033305,-2.791477,0.493236,0.345177
0.614589,2.01559,-2.756959,0.493832,0.310829
0.569109,1.996352,-2.725876,0.5,0.378741
3.677308,1.154366,-1.444226,0.423316,1.594164
0.314791,2.241147,1.133613,0.212586,-2.0
0.399328,2.311285,0.356684,0.396972,-1.555347
3.472651,5.318688,-0.355938,0.475168,0.977048
5.01028,5.793091,2.979012,0.447206,1.265527
4.965809,5.797522,3.105564,0.5,1.086713
4.915842,5.796607,3.214236,0.489065,0.681143
4.867223,5.791399,3.28235,0.5,0.424636
4.817881,5.783336,3.324813,0.5,0.373612
3.936304,5.549488,0.335049,0.417279,-1.334207
2.551833,5.146354,-0.422478,0.422009,1.557619
3.425809,5.077081,-0.174284,0.499612,-0.106851
3.855498,4.989149,-0.186168,0.5,0.078985
5.305324,5.29975,1.707948,0.196904,2.0
5.775564,4.534105,-1.361604,0.5,0.082609
5.805445,4.390831,-1.385448,0.493013,-0.14675
5.814174,4.342309,-1.400123,0.5,-0.317744
5.821883,4.292909,-1.431898,0.498431,-0.290286
5.838028,3.75492,-1.60099,0.443761,0.087949
5.836883,3.710559,-1.592195,0.5,-0.146865
5.835447,3.66058,-1.606882,0.5,0.115273
5.833931,3.610603,-1.595355,0.5,-0.06521
5.83254,3.560623,-1.601876,0.482407,0.120963
5.831333,3.512397,-1.58978,0.47263,0.1398
5.830766,3.465138,-1.5758,0.5,0.096558
5.830757,3.415138,-1.566144,0.479314,0.122271
5.831273,3.36721,-1.553917,0.5,0.101772
5.832371,3.317222,-1.543739,0.5,0.186662
3.871277,5.788299,-1.237096,0.45074,0.890705
3.887917,5.746424,-1.148026,0.429879,0.764994
4.663293,4.856491,-0.896519,0.5,-0.360699
4.693799,4.816879,-0.932589,0.488145,-0.351771
4.722185,4.777169,-0.967766,0.493435,-0.211206
4.749739,4.736236,-0.988887,0.5,-0.162272
4.776879,4.694245,-1.005114,0.5,-0.104907
3.012708,1.693111,-2.035578,0.256599,2.0
3.00357,1.669179,-1.835578,0.34287,2.0
2.99867,1.598978,-1.466728,0.414896,1.416121
3.005883,1.558155,-1.325115,0.440628,1.167414
3.019067,1.516137,-1.208374,0.486349,0.955601
3.240798,1.218515,-0.746485,0.481668,0.088558
3.276301,1.185964,-0.737629,0.5,0.047906
3.313384,1.152426,-0.732838,0.5,0.061373
3.350651,1.119091,-0.726701,0.5,0.136794
2.697168,3.584982,-1.529366,0.5,-0.167521
2.698821,3.53501,-1.546118,0.499351,0.039862
2.700152,3.485093,-1.542132,0.5,-0.092401
2.701354,3.435108,-1.551372,0.5,-0.130085
2.702,3.385112,-1.56438,0.498057,0.106246
2.702584,3.33531,-1.553755,0.468238,-0.05655
2.70325,3.288491,-1.559411,0.49351,-0.034774
1.624978,0.911845,-0.443604,0.470168,0.076845
2.344398,0.602233,-0.359256,0.46008,0.422774
2.387797,0.586973,-0.316979,0.481284,0.493715
2.43388,0.573106,-0.267607,0.5,0.637959
2.482489,0.561432,-0.203811,0.5,0.300625
2.531599,0.552049,-0.173749,0.488518,0.699782
2.579971,0.545294,-0.103771,0.487485,0.630282
2.628584,0.541775,-0.040743,0.493074,0.666175
2.677881,0.541408,0.025875,0.464847,0.453244
2.768144,0.548207,0.135346,0.5,0.77294
5.638758,3.516837,1.526771,0.47005,0.093456
5.640607,3.563805,1.536117,0.5,0.055827
5.642201,3.61378,1.541699,0.5,0.39257
5.758528,4.17526,-1.73872,0.5,-0.020912
5.688488,3.738331,-1.658542,0.489131,0.06837
5.684368,3.689592,-1.651705,0.5,-0.040783
5.680226,3.639764,-1.655783,0.5,-0.003249
5.438663,2.591459,1.002574,0.460367,0.724926
2.141752,3.41242,-2.476308,0.477226,-0.453987
2.103551,3.383824,-2.521706,0.473173,-0.353137
2.06456,3.357021,-2.55702,0.5,-0.317806
2.022432,3.330096,-2.588801,0.5,-0.426258
1.979332,3.304757,-2.631427,0.487037,-0.779494
1.319568,3.131037,-2.964783,0.477236,0.087871
2.720138,4.703345,1.297178,0.357433,-1.676033
2.732628,4.73679,1.129574,0.398892,-1.73158
2.776459,4.799692,0.794468,0.395829,-1.524435
2.841309,4.848199,0.498074,0.445289,-1.195275
2.881605,4.867086,0.378547,0.463202,-0.985856
2.925419,4.882057,0.279961,0.5,-1.01118
2.974089,4.893422,0.178843,0.5,-0.900205
3.023625,4.900092,0.088823,0.458362,-0.679581
3.069383,4.902604,0.020865,0.5,-0.58596
3.119374,4.902182,-0.037732,0.473289,-0.31631
3.166634,4.899649,-0.069363,0.5,-0.388613
3.216433,4.895216,-0.108224,0.5,-0.077735
3.266119,4.889622,-0.115997,0.5,-0.031867
3.315774,4.883756,-0.119184,0.5,0.027962
3.365428,4.87788,-0.116388,0.5,0.105735
3.415119,4.872337,-0.105814,0.5,0.010115
3.464842,4.867081,-0.104803,0.493571,-0.017713
3.513924,4.861874,-0.106574,0.488008,0.114209
3.562476,4.85696,-0.095153,0.47744,0.225157
3.610051,4.85296,-0.072637,0.488444,0.317106
3.658815,4.850188,-0.040927,0.5,0.085623
3.708781,4.848356,-0.032365,0.5,0.038096
3.758758,4.846833,-0.028555,0.5,0.243289
3.80875,4.846014,-0.004226,0.5,0.093267
3.85875,4.846035,0.005101,0.490247,-0.11665
3.907774,4.846,-0.006564,0.490534,0.258144
3.956825,4.846311,0.01925,0.484134,-0.048606
4.005232,4.847125,0.014389,0.5,0.11518
4.055221,4.848132,0.025907,0.5,-0.051638
4.105208,4.849298,0.020744,0.5,-0.013422
4.155198,4.850302,0.019401,0.484265,-0.197107
4.203621,4.850764,-0.000309,0.480263,0.054654
4.251647,4.850881,0.005156,0.5,0.087504
4.301645,4.851357,0.013907,0.493339,-0.01681
4.350975,4.852002,0.012226,0.44741,-0.16391
4.395715,4.852182,-0.004165,0.5,0.132817
4.445714,4.852306,0.009116,0.486173,-0.011381
4.49433,4.852721,0.007978,0.5,-0.023934
4.544328,4.853061,0.005585,0.5,0.04395
4.594327,4.85345,0.00998,0.483155,-0.266794
4.688915,4.852554,-0.01501,0.476213,-0.099719
4.317628,0.541577,2.144105,0.253186,2.0
3.058709,0.554349,3.100476,0.485363,-0.117428
2.960655,0.558468,3.120291,0.487849,-0.053067
2.688637,2.323018,0.494118,0.231805,2.0
2.707813,2.335973,0.694118,0.300892,2.0
2.743995,4.368594,1.526723,0.5,0.069426
2.746025,4.418552,1.533665,0.470374,0.17466
2.747361,4.46557,1.551131,0.5,0.130989
2.748016,4.515566,1.56423,0.5,-0.209668
2.748869,4.565557,1.543263,0.5,-0.402796
2.751251,4.615497,1.502984,0.463417,-0.618433
2.755819,4.661606,1.44114,0.480053,-0.649755
2.763567,4.708973,1.376165,0.476578,-0.588694
2.804058,4.847926,1.212347,0.464777,-0.494845
4.522305,5.40513,3.358703,0.427771,-1.522764
3.586319,5.540022,3.111273,0.5,0.122755
5.6134,3.308634,-2.072415,0.472795,-1.037644
4.703109,2.492031,-2.379383,0.494949,0.013586
4.667332,2.457829,-2.378024,0.465745,0.28014
4.634143,2.425155,-2.35001,0.492532,0.530184
4.600477,2.389213,-2.296992,0.455296,0.817187
4.571668,2.353973,-2.215273,0.47907,0.558461
4.54397,2.314892,-2.159427,0.451495,0.720187
4.520275,2.276471,-2.087408,0.440976,0.830307
4.351306,0.746467,-1.704227,0.5,0.141069
2.808616,4.939664,-2.278237,0.472523,1.209678
2.755716,4.860507,-2.049101,0.43485,1.032691
2.737728,4.820938,-1.945832,0.427736,1.065828
2.714197,4.735409,-1.740442,0.484658,0.830355
2.705272,4.637438,-1.593637,0.5,0.433224
2.705213,4.587442,-1.550315,0.487331,0.25035
2.706821,4.538737,-1.52528,0.5,0.372182
2.710025,4.488842,-1.488062,0.489368,0.294241
2.754557,3.601769,-1.593663,0.5,-0.109957
2.753138,3.551789,-1.604659,0.5,0.02974
2.75152,3.501816,-1.601685,0.5,0.189108
2.750448,3.451828,-1.582774,0.5,-0.056157
2.749709,3.401833,-1.58839,0.5,0.131188
2.749157,3.351837,-1.575271,0.5,-0.128276
2.748613,3.30184,-1.588099,0.484649,0.055191
2.747908,3.25338,-1.58258,0.485799,-0.011911
2.747307,3.204804,-1.583771,0.5,0.098614
2.746905,3.154806,-1.573909,0.489099,0.593331
2.748203,3.10592,-1.514576,0.469266,0.703022
2.752484,3.059199,-1.444274,0.450542,0.93721
5.176809,0.687235,0.500672,0.421871,1.713859
0.302624,3.782931,-2.225017,0.375212,1.550683
0.282187,3.751509,-2.069949,0.431333,1.380874
0.242318,3.624781,-1.712887,0.496421,0.767027
0.237178,3.575418,-1.636184,0.465425,0.642559
0.235631,3.528909,-1.571928,0.468206,0.783201
0.242283,3.434245,-1.445192,0.5,0.340043
0.249389,3.384755,-1.411187,0.5,0.030494
0.300679,2.989921,-1.509926,0.479305,-0.10089
0.303353,2.942065,-1.520015,0.477026,-0.407039
0.304804,2.894388,-1.560719,0.5,-0.189907
0.304834,2.844389,-1.57971,0.493023,0.197934
0.304882,2.795087,-1.559916,0.490246,0.135732
0.307216,2.696092,-1.536525,0.497125,0.211986
0.317709,2.546785,-1.460965,0.5,0.336147
0.33114,2.449321,-1.419066,0.489822,0.371131
0.485968,1.624138,-1.395355,0.5,0.116491
0.504014,1.52578,-1.394633,0.5,0.037143
3.740165,3.680469,-0.707452,0.46319,-0.051808
3.775291,3.650275,-0.712633,0.477798,-0.131187
3.811237,3.618799,-0.725751,0.499154,0.031004
4.989244,2.533319,3.106864,0.5,0.880842
4.889439,2.528732,3.253292,0.484441,0.697932
4.516089,2.294275,4.246626,0.476578,0.836131
4.332168,1.329664,4.499669,0.462199,-0.078003
4.322234,1.284525,4.491869,0.5,-0.125508
4.310991,1.235806,4.479318,0.5,0.098869
3.915405,2.047703,-2.016183,0.469935,0.977161
3.897262,2.004374,-1.918467,0.474006,0.951035
3.883254,1.959109,-1.823363,0.431416,0.838339
3.874236,1.916933,-1.739529,0.453364,0.591765
3.867949,1.872041,-1.680353,0.5,0.579993
3.863926,1.82221,-1.622353,0.5,0.273
3.862031,1.772248,-1.595054,0.469296,0.240676
3.861458,1.725323,-1.570986,0.489598,0.223219
3.861995,1.676367,-1.548664,0.5,0.052246
3.863232,1.626382,-1.543439,0.482432,0.153634
3.864922,1.578169,-1.528076,0.5,-0.067012
3.86689,1.528208,-1.534777,0.431555,-0.179818
3.867986,1.436473,-1.591712,0.486818,-1.000122
3.864538,1.387934,-1.691724,0.436055,-1.042027
3.857034,1.344999,-1.795926,0.473129,-0.844699
3.844538,1.299381,-1.880396,0.473033,-0.844827
3.808341,1.212359,-2.050191,0.467583,-0.756694
2.879814,0.525781,-2.929136,0.483139,-0.674462
2.832279,0.517193,-2.996582,0.479061,-0.387176
1.752592,0.443692,-3.031612,0.493898,-0.166746
1.359124,0.408135,-3.034683,0.5,-0.145049
1.24731,0.755557,-1.189824,0.499087,-0.100035
3.285217,1.117881,1.956075,0.5,-0.469287
3.26752,1.164639,1.909146,0.5,-0.484513
3.239075,1.257284,1.842085,0.469264,-0.178695
3.226905,1.302604,1.824215,0.471502,-0.301667
3.215774,1.34842,1.794048,0.470614,-0.111081
3.205609,1.39437,1.78294,0.5,-0.035762
3.195169,1.443268,1.779364,0.5,-0.011592
3.184845,1.492191,1.778205,0.494682,-0.085855
3.174866,1.540642,1.769619,0.491869,-0.020769
2.811471,3.019552,1.84966,0.5,0.035301
4.377958,2.759708,2.255858,0.492181,-0.813282
3.873218,3.541642,2.260638,0.5,0.0837
3.777573,3.655839,2.272634,0.470097,0.066424
4.990558,0.22688,1.584569,0.054732,2.0
4.989937,0.232309,1.784569,0.139197,2.0
4.687758,0.318655,3.328459,0.486126,0.508229
4.640242,0.308414,3.379282,0.452139,0.131765
4.067709,0.242559,3.120748,0.473097,-0.202611
4.020423,0.244025,3.100487,0.5,0.009374
3.970464,0.246056,3.101424,0.466908,-0.063961
3.873845,0.249707,3.123061,0.495004,-0.156778
4.31128,3.177138,2.428053,0.5,-0.028386
3.689633,3.646773,2.826198,0.454405,0.891762
3.645863,3.658925,2.915374,0.471967,0.587596
3.599585,3.668154,2.974134,0.488966,0.575133
3.551164,3.674913,3.031647,0.486348,0.449996
3.502719,3.679161,3.076647,0.48161,0.452005
3.454606,3.681199,3.121847,0.497483,0.300006
3.40486,3.681435,3.151848,0.5,0.218794
3.354872,3.680376,3.173727,0.489196,0.194899
3.305996,3.678327,3.193217,0.5,0.288141
3.256107,3.675028,3.222031,0.493903,-0.106636
3.206856,3.671322,3.211368,0.480104,0.106108
3.158981,3.667721,3.221978,0.472826,0.119383
3.111875,3.663643,3.233917,0.493192,0.045456
3.062776,3.658985,3.238462,0.494784,0.302305
3.01361,3.653456,3.268693,0.5,0.17989
2.964073,3.646672,3.286682,0.5,0.169711
2.914662,3.639023,3.303653,0.5,0.36364
2.865474,3.630061,3.340017,0.5,0.325545
2.816625,3.619408,3.372571,0.492178,0.250233
2.116594,3.376241,3.496755,0.47051,-0.118858
1.890424,3.310318,3.326837,0.493885,-0.327437
1.84174,3.302018,3.294094,0.498469,-0.33648
1.792354,3.295276,3.260446,0.5,-0.403356
2.219498,4.265761,1.971821,0.28735,-2.0
2.210993,4.293158,1.771821,0.291429,-2.0
2.211739,4.360893,1.38057,0.378145,-1.669805
2.221949,4.397257,1.21359,0.420492,-1.131653
5.224714,0.53565,-2.102148,0.5,-0.561315
5.198183,0.493278,-2.15828,0.449077,-1.131613
5.107715,0.397188,-2.510391,0.434247,-1.059137
5.071367,0.373466,-2.616304,0.48659,-1.189394
4.984376,0.335205,-2.826775,0.450811,-0.929602
4.539218,0.495822,-4.306348,0.445562,-1.163578
4.524038,0.537686,-4.422705,0.46465,-0.948727
4.512896,0.582777,-4.517578,0.4832,-0.805655
4.505461,0.630509,-4.598144,0.482873,-0.721584
4.501392,0.728626,-4.742516,0.5,-0.278896
4.503595,0.778576,-4.770406,0.5,0.005593
4.50648,0.828493,-4.769846,0.5,-0.266614
4.510017,0.878366,-4.796508,0.5,-0.168837
4.514638,0.928152,-4.813391,0.5,0.125234
4.519368,0.977927,-4.800868,0.5,-0.005254
4.523799,1.02773,-4.801393,0.5,0.074218
4.528059,1.077548,-4.793972,0.481354,0.096373
4.53175,1.125542,-4.784334,0.494132,0.208837
4.534787,1.174861,-4.763451,0.497808,0.32062
4.536531,1.224609,-4.731389,0.5,0.156875
4.537088,1.274605,-4.715701,0.477703,-0.024044
4.537304,1.322375,-4.718105,0.5,0.225733
4.537026,1.372373,-4.695532,0.494106,0.076418
4.536004,1.421773,-4.68789,0.477952,0.108195
4.534575,1.469547,-4.677071,0.449495,0.356697
4.532187,1.51443,-4.641401,0.5,-0.001397
2.393241,0.236864,-0.443799,0.26112,2.0
2.524403,0.234145,0.314582,0.414344,1.286858
2.562871,0.249462,0.443267,0.46957,0.866677
2.604365,0.271414,0.529935,0.5,0.700296
4.260817,1.322427,0.540113,0.497732,-0.063655
4.428839,5.74622,3.140146,0.5,-0.127763
4.378841,5.746612,3.127369,0.5,-0.085519
4.328849,5.747536,3.118818,0.5,0.070049
4.278859,5.7485,3.125822,0.486204,0.047217
4.230243,5.749152,3.130544,0.5,-0.019602
2.948686,5.790546,3.10583,0.5,0.010018
2.898718,5.792309,3.106832,0.5,0.066427
2.848742,5.793881,3.113475,0.493207,0.29498
2.799428,5.79454,3.142973,0.5,-0.110095
1.430148,4.997485,-1.62893,0.5,-0.199423
1.466899,3.682433,-1.338405,0.5,0.523116
1.495165,3.586917,-1.221313,0.484571,0.812109
1.513587,3.542113,-1.140102,0.48518,0.843069
1.535677,3.498931,-1.055795,0.499417,1.189513
1.562799,3.457031,-0.936844,0.438624,1.386381
1.591142,3.423603,-0.798206,0.446552,1.459597
1.658123,3.371205,-0.540521,0.422932,1.458753
1.695843,3.352159,-0.394646,0.468861,1.189498
1.740094,3.336746,-0.275696,0.399941,0.859688
3.365806,1.139204,2.481746,0.471804,-0.423531
2.984072,1.745906,1.866835,0.5,-0.275693
2.474149,4.279123,-1.702214,0.5,0.536768
2.46893,4.229402,-1.648537,0.5,0.273388
2.465729,4.179507,-1.621198,0.483148,0.337662
3.365743,4.925431,-2.999986,0.455412,0.028094
